date,ls_ret_gross,ls_ret_net,cum_gross,cum_net
2020-03-06,-0.0464708280632718,-0.0464708280632718,-0.04647082806327185,-0.04647082806327185
2020-03-09,0.022611627965828867,0.022361627965828867,-0.024909981172873685,-0.025148363465857804
2020-03-10,-0.0030637713883888474,-0.0032637713883888475,-0.027897434073659744,-0.028330056345101995
2020-03-11,-0.02593064332430835,-0.02613064332430835,-0.05310467898534066,-0.053720417071698945
2020-03-12,-0.0009832702679060834,-0.0011332702679060834,-0.05403573300131381,-0.05479280758815819
2020-03-13,-0.04856282612805348,-0.04871282612805348,-0.0999744312229226,-0.10083652120710185
2020-03-16,-0.008569685464222349,-0.008819685464222349,-0.10768736725709993,-0.10876686027097127
2020-03-17,-0.019123892601920343,-0.019273892601920344,-0.12475185821301193,-0.1259443920893808
2020-03-18,-0.006419525162203099,-0.006519525162203099,-0.130370535682385,-0.1316428196183188
2020-03-19,0.007863167662165433,0.007663167662165433,-0.12353249340049643,-0.12498845295440875
2020-03-20,-0.053470083171059724,-0.05362008317105972,-0.17039728387510322,-0.17190664488263097
2020-03-23,0.025788433042452576,0.025488433042452574,-0.14900312977847963,-0.150799842847822
2020-03-24,0.02906448185198903,0.02896448185198903,-0.12426934668782685,-0.1262032003072816
2020-03-25,-0.008288599359830446,-0.008588599359830446,-0.13152792722025397,-0.1337078909417444
2020-03-26,-0.008082607803723506,-0.008182607803723506,-0.1385474463730194,-0.14079641951362853
2020-03-27,-0.02521117038853262,-0.02546117038853262,-0.16026567348414578,-0.16267274827482925
2020-03-30,0.005778489134447518,0.005278489134447518,-0.15541327780255132,-0.1582529254746211
2020-03-31,-0.0032919658201001458,-0.0035919658201001457,-0.15819362842413576,-0.1612764521954856
2020-04-01,0.015041495303454966,0.014791495303454966,-0.14553160183965885,-0.14887047677723808
2020-04-02,-0.008888040939732066,-0.009138040939732067,-0.1531261519442152,-0.15664813320546234
2020-04-03,0.027911174151908337,0.027711174151908338,-0.12948890848643346,-0.13327786275338194
2020-04-07,-0.004001897934986653,-0.004351897934986653,-0.13297260502594455,-0.13704974903267275
2020-04-08,0.004831399521545421,0.004631399521545421,-0.1287836492847001,-0.13305308165322516
2020-04-09,-0.01423386646725779,-0.01468386646725779,-0.14118442648487328,-0.14578321443642983
2020-04-10,0.00460964047764909,0.00435964047764909,-0.13722559545436264,-0.14205913636139955
2020-04-13,0.020765698621883544,0.020515698621883544,-0.11930948219089288,-0.12445788016759152
2020-04-14,-0.007359101870943602,-0.007759101870943602,-0.1257905734282242,-0.1312513006676731
2020-04-15,0.002438493798401714,0.002288493798401714,-0.12365881916302468,-0.12926317465688142
2020-04-16,0.006680543375462561,0.006480543375462561,-0.11780438389273906,-0.12362032689163271
