date,raw_value,state
2015-09-16,0.025616342903796413,0
2015-09-17,0.008797043528384636,0
2015-09-18,0.016383325152029553,0
2015-09-21,0.029029122775129722,0
2015-09-22,0.0012325463214362623,0
2015-09-23,0.021919736373803178,0
2015-09-24,0.010567156358800681,0
2015-09-25,-0.019620275638946933,0
2015-09-28,0.025883899364456196,1
2015-09-29,0.0034778628056272957,1
2015-09-30,-0.001997472580032163,1
2015-10-08,0.017007732649412896,1
2015-10-09,0.011376835626416403,1
2015-10-12,0.013923562267713914,1
2015-10-13,0.02075807440874738,1
2015-10-14,-0.0018420380898441502,1
2015-10-15,0.012152356273922107,1
2015-10-16,0.0003695536215165829,1
2015-10-19,0.0004988668492812783,1
2015-10-20,0.007552035213145729,1
2015-10-21,-0.03605712227678817,1
2015-10-22,0.020340851367886804,1
2015-10-23,0.021471098157915917,1
2015-10-26,0.004745264011488561,1
2015-10-27,0.010391376990954635,1
2015-10-28,0.009061886261556639,1
2015-10-29,0.01233351340448004,1
2015-10-30,0.004862059068597504,1
2015-11-02,0.01018098181133143,1
2015-11-03,0.01014112344424077,1
2015-11-04,0.004413573715926759,1
2015-11-05,-0.023685133295574343,1
2015-11-06,0.009322300946903499,1
2015-11-09,0.008559685078397987,1
2015-11-10,0.015301681148419803,1
2015-11-11,0.02058888057566207,1
2015-11-12,0.018917426064296094,1
2015-11-13,-0.0198471181355261,1
2015-11-16,0.02210426676586184,1
2015-11-17,-0.007558324823983692,1
2015-11-18,-0.003795129900462409,1
2015-11-19,0.021849927371066485,1
2015-11-20,0.02055767470809123,1
2015-11-23,-0.0020444837473368085,1
2015-11-24,0.024233359250744668,1
2015-11-25,0.014206316560086675,1
2015-11-26,7.616888384968587e-05,1
2015-11-27,-0.004068887973011692,1
2015-11-30,0.011822449493896475,1
2015-12-01,-0.010460403028478468,1
2015-12-02,-0.04597592756475968,1
2015-12-03,0.026459975885119377,1
2015-12-04,0.020448010664634475,1
2015-12-07,0.011893703768167618,1
2015-12-08,0.003400658828294694,1
2015-12-09,-0.01084267463426149,1
2015-12-10,-0.002021922956705495,1
2015-12-11,-0.0008723084571302438,1
2015-12-14,-0.00376766218425233,1
2015-12-15,0.020208355483391494,1
2015-12-16,0.01372619602968022,1
2015-12-17,0.0105812427886002,1
2015-12-18,-0.00767972819143597,1
2015-12-21,-0.015002018413169763,1
2015-12-22,0.00988399730872776,1
2015-12-23,-0.006635955569498124,1
2015-12-24,0.017862791796963262,1
2015-12-25,0.0077989810171991076,1
2015-12-28,0.006137672463003462,1
2015-12-29,0.005639391768958377,1
2015-12-30,0.010033513880387604,1
2015-12-31,-0.01261722885154635,1
2016-01-04,-0.01290505622996753,1
2016-01-05,-0.01986188228489767,1
2016-01-06,0.01292765593891268,1
2016-01-07,-0.01253797381787601,1
2016-01-08,-0.012637642393485296,1
2016-01-11,-0.018042138344841904,0
2016-01-12,-0.0032551404449504325,0
2016-01-13,-0.01970519730243738,0
2016-01-14,0.022861545697667504,0
2016-01-15,-0.005244158174010867,0
2016-01-18,0.01844441832514599,0
2016-01-19,0.009481812712286077,0
2016-01-20,0.0039329137205731945,0
2016-01-21,-0.01331368885900415,0
2016-01-22,0.011787376510770494,0
2016-01-25,0.0056551717270885895,0
2016-01-26,-0.011498893066958588,0
2016-01-27,-0.001474506415866969,0
2016-01-28,-0.02159826092151855,0
2016-01-29,0.005695392620525007,0
2016-02-01,0.001944238612595954,0
2016-02-02,0.017452296459832154,0
2016-02-03,0.009600669977003836,0
2016-02-04,0.012612550723930487,1
2016-02-05,0.001976153686028408,1
2016-02-15,0.0059718354991018865,1
2016-02-16,0.0118507850228416,1
2016-02-17,0.002966450823949437,1
2016-02-18,0.007944319104909255,1
2016-02-19,0.00465323321310963,1
2016-02-22,0.002790476468768177,1
2016-02-23,0.00854639477960796,1
2016-02-24,-0.00544765512700314,1
2016-02-25,-0.015887902511061855,1
2016-02-26,-0.008427507087404928,1
2016-02-29,-0.02722530590720417,1
2016-03-01,0.005891142356280226,1
2016-03-02,0.003942747512043175,1
2016-03-03,-0.0016503157236793346,1
2016-03-04,-0.03988625724201107,0
2016-03-07,0.02456571026980632,1
2016-03-08,0.012756498002992393,1
2016-03-09,-0.012463471693755643,0
2016-03-10,0.007117464093726133,0
2016-03-11,-0.002408966190234734,0
2016-03-14,0.02403233862509977,1
2016-03-15,-0.005944652125542026,0
2016-03-16,-0.013138842527927285,0
2016-03-17,0.024708370391746753,0
2016-03-18,0.022552032716074286,1
2016-03-21,0.000871844064480605,1
2016-03-22,0.007991862708509942,1
2016-03-23,0.008647449459312635,1
2016-03-24,0.0035774884590777517,1
2016-03-25,0.002734154960413469,1
2016-03-28,0.0019463093250228656,1
2016-03-29,-0.01179874636716613,1
2016-03-30,0.013876463079007133,1
2016-03-31,0.0043787056504672245,1
2016-04-01,-0.00200135347710308,1
2016-04-05,0.017599919577634123,1
2016-04-06,0.009343879126237242,1
2016-04-07,-0.0011504901036220386,1
2016-04-08,0.003332362504267118,1
2016-04-11,0.008266988540753115,1
2016-04-12,-0.006389125633698091,1
2016-04-13,0.0002573552771271692,1
2016-04-14,0.013478121107919433,1
2016-04-15,0.0031336922498242954,1
2016-04-18,0.002237672655700903,1
2016-04-19,-0.002005281162039477,1
2016-04-20,-0.02735470835901798,1
2016-04-21,3.5182659744417005e-05,1
2016-04-22,0.005064283634706427,1
2016-04-25,0.0006580535165530742,1
2016-04-26,0.008404669098676695,1
2016-04-27,0.0029549902637870306,1
2016-04-28,-0.0007842005444535466,1
2016-04-29,-0.0008630048163366017,1
2016-05-03,0.012124141137316528,1
2016-05-04,0.005380976895804171,1
2016-05-05,0.011248740414973903,1
2016-05-06,-0.009874541524693924,1
2016-05-09,-0.015268061168759759,1
2016-05-10,-0.004877996009065585,0
2016-05-11,-0.014816011029027638,0
2016-05-12,-0.002169332080444754,0
2016-05-13,0.006816267750811769,0
2016-05-16,0.013519787826341492,0
2016-05-17,0.004133621964793999,0
2016-05-18,-0.02294372128140852,0
2016-05-19,0.010144496089967115,1
2016-05-20,0.009414211706992765,1
2016-05-23,0.015896082528454474,1
2016-05-24,-0.0030951847024573657,1
2016-05-25,-0.0012335289969905832,1
2016-05-26,0.006186370458986392,1
2016-05-27,0.0028669347755538787,1
2016-05-30,-0.001373019764459069,1
2016-05-31,0.005089406126285549,1
2016-06-01,0.014556663933353434,1
2016-06-02,0.012512967705070863,1
2016-06-03,-0.0009376337677032623,1
2016-06-06,0.0054438366747644115,1
2016-06-07,0.009930752785754761,1
2016-06-08,0.005074493726859762,1
2016-06-13,-0.014506667243573183,1
2016-06-14,-0.0002732367800995926,1
2016-06-15,0.025919748923045355,1
2016-06-16,0.015076588791522887,1
2016-06-17,0.00698817688585629,1
2016-06-20,0.012819430556963638,1
2016-06-21,-0.00601873399207081,1
2016-06-22,0.006488346284333495,1
2016-06-23,0.001000704305696428,1
2016-06-24,0.003630957879859424,1
2016-06-27,0.015868665384059764,1
2016-06-28,0.009307705137599867,1
2016-06-29,-0.0005402249983632104,1
2016-06-30,-0.002405350973278268,1
2016-07-01,-0.0009000604792796526,1
2016-07-04,-0.000792722183591877,1
2016-07-05,0.0037437361240904954,1
2016-07-06,-0.0018471672940701287,1
2016-07-07,0.007754713750651674,1
2016-07-08,0.002183936664035321,1
2016-07-11,-0.009186020910993832,1
2016-07-12,-0.010621105879443742,1
2016-07-13,0.004862869093024059,1
2016-07-14,0.004771300784870117,1
2016-07-15,-0.003274140080577687,1
2016-07-18,-9.569271199189044e-06,1
2016-07-19,0.009890999912157057,1
2016-07-20,0.0071800314576642935,1
2016-07-21,-0.0029927595379422418,1
2016-07-22,-0.0008997818421903787,1
2016-07-25,0.002166055722697988,1
2016-07-26,-5.045865323505781e-05,1
2016-07-27,-0.03335561279567398,0
2016-07-28,-0.0045753199528125585,0
2016-07-29,-0.00019687926545503345,0
2016-08-01,-0.005646866014966332,0
2016-08-02,0.0049109763678536695,0
2016-08-03,0.007632868290424122,0
2016-08-04,0.005663163945417799,0
2016-08-05,-0.004449446517562987,0
2016-08-08,0.0008079034204852356,0
2016-08-09,0.004980952568505073,0
2016-08-10,0.0029080330297879013,0
2016-08-11,-0.010052967873352522,0
2016-08-12,-0.005635572648349223,0
2016-08-15,-0.007260417541678454,0
2016-08-16,0.013141136477399597,0
2016-08-17,0.006881460574237301,0
2016-08-18,-0.000379859860881297,0
2016-08-19,0.003046314785331848,0
2016-08-22,-0.0018601765581897408,0
2016-08-23,0.0011264405205209313,0
2016-08-24,0.007943757754279869,1
2016-08-25,0.0023565264344970792,1
2016-08-26,0.006972527873447836,1
2016-08-29,0.0025498443316082173,1
2016-08-30,-0.0015249426576195205,1
2016-08-31,-0.002494701966077592,1
2016-09-01,0.0017519300721080796,1
2016-09-02,-0.006479685481175964,1
2016-09-05,0.004158126920841523,1
2016-09-06,0.009656734986664308,1
2016-09-07,0.0012212366605466158,1
2016-09-08,0.006016425013265261,1
2016-09-09,0.0012292983984895992,1
2016-09-12,-0.013424940693802671,1
2016-09-13,0.010019402322128324,1
2016-09-14,0.005005444327325058,1
2016-09-19,0.006740240581046669,1
2016-09-20,0.003613152899065402,1
2016-09-21,0.003276792525644333,1
2016-09-22,-0.0005375155249142081,1
2016-09-23,0.00022787811518277298,1
2016-09-26,-0.005031453861360571,1
2016-09-27,0.0027264269524361322,1
2016-09-28,0.0016030993175655925,1
2016-09-29,-0.003913781787150262,1
2016-09-30,0.002222085638991959,1
2016-10-10,0.013054985564273607,1
2016-10-11,0.006071281073837882,1
2016-10-12,0.007110762969141193,1
2016-10-13,0.0006794874917265895,1
2016-10-14,4.9544348032059334e-05,1
2016-10-17,0.006193898639231568,1
2016-10-18,0.00382194587072179,1
2016-10-19,0.004118521504498341,1
2016-10-20,0.004085759118099098,1
2016-10-21,-0.008747692785556569,1
2016-10-24,-0.003755929706103176,1
2016-10-25,0.00440045471789647,1
2016-10-26,0.0003268178480394079,1
2016-10-27,0.0061604374704057885,1
2016-10-28,-0.003224018740671792,1
2016-10-31,0.008811793157927513,1
2016-11-01,0.007705030142437119,1
2016-11-02,0.0034229081026845897,1
2016-11-03,-0.0026485593760841968,1
2016-11-04,0.0031230791055028633,1
2016-11-07,-8.540206970303332e-06,1
2016-11-08,0.003378712522100152,1
2016-11-09,-0.0004647661935693551,1
2016-11-10,0.009724554062696136,1
2016-11-11,-0.0075773863367501765,1
2016-11-14,-0.001371039694108317,1
2016-11-15,0.004512426733584302,1
2016-11-16,0.0006805897965895941,1
2016-11-17,-0.00842464525651963,1
2016-11-18,0.007078304216495903,1
2016-11-21,-0.0009496312745617078,1
2016-11-22,0.004343619520439301,1
2016-11-23,-0.0030131716416944947,1
2016-11-24,-0.008244232328627104,1
2016-11-25,-0.005300761139242619,1
2016-11-28,-0.008670758838585074,0
2016-11-29,-0.021337122272580437,0
2016-11-30,0.007406564441816996,0
2016-12-01,-0.0020925862362516385,0
2016-12-02,-0.005907489649285228,0
2016-12-05,0.014942575682955104,0
2016-12-06,0.009089181775033248,0
2016-12-07,0.009027067283444802,0
2016-12-08,-0.0019139892503697827,0
2016-12-09,-0.00823506415112285,0
2016-12-12,-0.025286570295331157,0
2016-12-13,0.0034639000210555876,0
2016-12-14,0.0002490697413860977,0
2016-12-15,0.023274864092670808,0
2016-12-16,0.008797045403744264,0
2016-12-19,0.002767950846344145,0
2016-12-20,0.005988696221893564,0
2016-12-21,-0.0040219096597416785,0
2016-12-22,0.001069144102784757,1
2016-12-23,-0.004253231706724368,1
2016-12-26,0.0008580645431376412,1
2016-12-27,0.0027248980865486475,1
2016-12-28,0.0016282948174557135,1
2016-12-29,0.0004846344161547484,1
2016-12-30,0.0027255044876096646,1
2017-01-03,-0.0006309467745648865,1
2017-01-04,0.007041202807636606,1
2017-01-05,-5.2664590714380306e-05,1
2017-01-06,-0.0032491279851957775,1
2017-01-09,-0.0005134045841582897,1
2017-01-10,-0.002054161555120213,1
2017-01-11,-0.004154739967147155,1
2017-01-12,-0.002919840193582229,1
2017-01-13,-0.019809351473735214,0
2017-01-16,-0.03710247022178462,0
2017-01-17,0.012865214528048188,0
2017-01-18,-0.01371160938804667,0
2017-01-19,0.0007432797342270467,0
2017-01-20,0.011766227654426245,0
2017-01-23,0.008913421902815691,0
2017-01-24,-0.003031513602855079,0
2017-01-25,0.006094935694297846,0
2017-01-26,0.002929926176519942,0
2017-02-03,0.0002754958047825693,0
2017-02-06,0.010776147936163227,0
2017-02-07,-0.0009694759743737013,0
2017-02-08,0.005777598877446331,0
2017-02-09,0.008336360252469676,0
2017-02-10,-0.008957062093896599,0
2017-02-13,0.0014761573503883942,0
2017-02-14,-0.0017785372855122837,0
2017-02-15,-0.0023595324729032722,0
2017-02-16,-0.0012538064243281565,0
2017-02-17,-0.0014248984148752825,0
2017-02-20,-0.007525229098279686,1
2017-02-21,0.006891361809772036,1
2017-02-22,0.0039379606961187094,1
2017-02-23,0.012385464188191968,1
2017-02-24,0.011044641569888028,1
2017-02-27,0.006185519943436031,1
2017-02-28,0.00527184122739252,1
2017-03-01,0.0007512944130988403,1
2017-03-02,0.0040313772220491794,1
2017-03-03,0.010754554158654537,1
2017-03-06,0.01165918147374735,1
2017-03-07,0.005074339989404501,1
2017-03-08,0.0006454623300592959,1
2017-03-09,0.0033075982989141817,1
2017-03-10,0.0031756685444459592,1
2017-03-13,0.00489884333255256,1
2017-03-14,-9.450785524427543e-05,1
2017-03-15,0.0008981199125840094,1
2017-03-16,0.011363193283987737,1
2017-03-17,0.00020463204006704316,1
2017-03-20,0.004370612574570755,1
2017-03-21,-0.0006208391478840754,1
2017-03-22,0.0020529227123646824,1
2017-03-23,0.001567089344808599,1
2017-03-24,-0.003137372308243916,1
2017-03-27,0.006638545464195978,1
2017-03-28,0.00163281200380119,1
2017-03-29,-0.010054315759157606,1
2017-03-30,-0.015356462794613137,1
2017-03-31,-0.0024433829891752196,1
2017-04-05,0.004727205273437804,1
2017-04-06,0.0018524471746183073,1
2017-04-07,-0.003486269788442846,1
2017-04-10,-0.015818140689190928,0
2017-04-11,0.004262406074777254,0
2017-04-12,-0.009550929851994568,0
2017-04-13,0.002339387032913865,0
2017-04-14,-0.007901030586661044,0
2017-04-17,-0.013581677790876111,0
2017-04-18,-0.005698116681403338,0
2017-04-19,0.004445891396444012,0
2017-04-20,-0.008845336448238227,0
2017-04-21,-0.004991812130607692,0
2017-04-24,-0.017121254569072673,0
2017-04-25,0.003523462957306348,0
2017-04-26,0.005198690335537936,0
2017-04-27,0.013319568860986264,0
2017-04-28,0.009505537684720053,0
2017-05-02,0.00424320063407894,0
2017-05-03,0.007904516389898334,0
2017-05-04,-0.003148547174655681,0
2017-05-05,-0.006090622207386055,0
2017-05-08,-0.015476999389206166,0
2017-05-09,0.014179288001359038,0
2017-05-10,-0.00478713034943541,0
2017-05-11,-0.009804837193011907,0
2017-05-12,-0.0075523487215246,0
2017-05-15,-0.007862249876878518,0
2017-05-16,0.012778285124169331,0
2017-05-17,0.01127806633373589,1
2017-05-18,-0.002188763622096108,0
2017-05-19,-0.002499487584104817,1
2017-05-22,-0.026681276208086156,0
2017-05-23,-0.034304617578060574,0
2017-05-24,0.006044405465085402,0
2017-05-25,-0.007220872905016058,0
2017-05-26,0.002684632893675224,0
2017-05-31,-0.005759987625253278,0
2017-06-01,-0.03535020946639558,0
2017-06-02,0.016336614880014852,0
2017-06-05,0.014145442514124253,0
2017-06-06,-0.0018868667918612888,0
2017-06-07,0.01387709496165258,0
2017-06-08,-0.006716373776610052,0
2017-06-09,-0.0025407605824892144,0
2017-06-12,-0.01766948811512025,0
2017-06-13,0.015034262590430426,0
2017-06-14,0.011406304485886082,0
2017-06-15,0.01771792161581391,0
2017-06-16,0.0008088137372806313,0
2017-06-19,0.002263809241618916,0
2017-06-20,0.004448034116143501,0
2017-06-21,-0.012368384104034295,0
2017-06-22,-0.013832032965092415,1
2017-06-23,-0.006210802900659753,0
2017-06-26,-0.0015176103214267905,0
2017-06-27,0.001285409074213806,0
2017-06-28,-0.003006131604423961,0
2017-06-29,0.0030454645935132432,1
2017-06-30,0.0049263392518444915,1
2017-07-03,0.01671025815481454,1
2017-07-04,0.006087394387628417,1
2017-07-05,-0.001425173086343946,1
2017-07-06,0.0026616371347664564,1
2017-07-07,0.006066728485654431,1
2017-07-10,-0.008506755259029617,1
2017-07-11,-0.01708308664226585,1
2017-07-12,0.003837531715105487,1
2017-07-13,-0.007158972623886987,0
2017-07-14,-0.009896762359268934,0
2017-07-17,-0.044584252932343776,0
2017-07-18,0.006553192844481336,0
2017-07-19,-0.007933247959592288,0
2017-07-20,-0.0006972650595835983,0
2017-07-21,0.0005079934088697254,0
2017-07-24,0.006455480918831842,0
2017-07-25,0.006093900152427375,0
2017-07-26,0.002526218405080479,0
2017-07-27,0.018232564238886934,0
2017-07-28,-0.006620842938160919,0
2017-07-31,-0.0031024656705623483,0
2017-08-01,-0.001294474968347606,0
2017-08-02,-0.008758372378204987,0
2017-08-03,0.009360468861067759,0
2017-08-04,0.0008246843107249466,0
2017-08-07,0.0014404155329760908,0
2017-08-08,-0.001431734208658514,0
2017-08-09,-0.0006855608520087333,0
2017-08-10,-0.004524979289086161,0
2017-08-11,0.006675985080187154,0
2017-08-14,0.009018410493732854,1
2017-08-15,0.0025114095764601973,1
2017-08-16,0.016094481677614215,1
2017-08-17,-0.0006449347733581516,1
2017-08-18,0.00014166849344619597,1
2017-08-21,0.0062108801487629674,1
2017-08-22,-0.004564395888344353,1
2017-08-23,0.0002993295269020451,1
2017-08-24,0.0016505958797533781,1
2017-08-25,-0.0009702337305667382,1
2017-08-28,0.004356880454039775,1
2017-08-29,0.0017089331309351429,1
2017-08-30,-0.00036144354983104,1
2017-08-31,0.012379684610399348,1
2017-09-01,0.003405164893488524,1
2017-09-04,0.0030249534407642198,1
2017-09-05,0.0025927337372793954,1
2017-09-06,0.008515266680121506,1
2017-09-07,0.005232332621052988,1
2017-09-08,-0.0010833706614051682,1
2017-09-11,0.008717184833048808,1
2017-09-12,-0.00811898327298122,1
2017-09-13,0.0018319580629999168,1
2017-09-14,0.004634738001828027,1
2017-09-15,0.0014880015697797038,1
2017-09-18,0.007747790224495163,1
2017-09-19,0.0071010979947276915,1
2017-09-20,0.008967176200123595,1
2017-09-21,-0.004990666258484188,1
2017-09-22,-0.0014382596650686355,1
2017-09-25,-0.009946803184657762,1
2017-09-26,-0.00593869958538938,1
2017-09-27,0.011374047787544838,1
2017-09-28,-0.0009445383215154353,1
2017-09-29,0.005438910205638916,1
2017-10-09,0.0030467669634385384,1
2017-10-10,0.011265276943122121,1
2017-10-11,-0.004023505780367793,1
2017-10-12,-0.0024766473809494038,1
2017-10-13,0.0018188052100454502,1
2017-10-16,-0.022438911599012554,1
2017-10-17,0.003338888529950546,1
2017-10-18,-0.014442175346614234,0
2017-10-19,-0.005020538654353191,0
2017-10-20,0.011442907131964863,0
2017-10-23,0.003735687113509241,0
2017-10-24,-0.012518875309338356,0
2017-10-25,0.007105387128915222,0
2017-10-26,0.0035506202174861276,0
2017-10-27,-0.006531747438668703,0
2017-10-30,-0.021618275129793234,0
2017-10-31,0.012193713290595135,0
2017-11-01,0.01086460066109535,0
2017-11-02,-0.006091757088302355,0
2017-11-03,-9.06744953617848e-05,0
2017-11-06,0.006518316309116283,0
2017-11-07,0.004303524709885912,0
2017-11-08,0.004855930872295986,0
2017-11-09,0.006168556331329129,0
2017-11-10,0.0022494391545942087,0
2017-11-13,0.005124249617975809,1
2017-11-14,0.0034628611284983598,1
2017-11-15,-0.0006027840739535328,1
2017-11-16,-0.005769246230775443,1
2017-11-17,-0.041291617894016655,0
2017-11-20,-0.0014141831468115137,0
2017-11-21,-0.010827800798042443,0
2017-11-22,1.124338468388433e-05,0
2017-11-23,0.0036913351872060497,0
2017-11-24,-0.0038469701703181336,0
2017-11-27,-0.0024457136778114653,0
2017-11-28,0.012674548729125601,0
2017-11-29,-0.0029414527006013176,0
2017-11-30,0.005648489691660569,0
2017-12-01,0.007450515427536317,0
2017-12-04,-0.027304310790290578,0
2017-12-05,-0.027967534282114258,0
2017-12-06,0.01771263122892861,0
2017-12-07,0.010728132995443534,0
2017-12-08,0.00945210426987976,0
2017-12-11,-0.0028136414220106057,0
2017-12-12,0.0003283073035941844,0
2017-12-13,0.002607238716037954,0
2017-12-14,0.008041759864746326,0
2017-12-15,0.005259985976946817,1
2017-12-18,-0.006875956544287396,0
2017-12-19,-0.0029679541750658274,1
2017-12-20,-0.006704581117634124,0
2017-12-21,-0.003260437651691257,0
2017-12-22,0.0014146847802403142,0
2017-12-25,-0.007481595147847657,0
2017-12-26,0.008500870415694283,0
2017-12-27,0.006467280624184987,0
2017-12-28,-0.0013444935936950926,0
2017-12-29,0.005723068691171307,0
2018-01-02,-0.0038455961325210633,1
2018-01-03,-0.0009145483156653518,1
2018-01-04,-0.0011741876528453292,1
2018-01-05,-0.002200610434595437,1
2018-01-08,-0.007647118104589729,0
2018-01-09,-0.004888666810930975,0
2018-01-10,-0.007909483753520855,0
2018-01-11,0.008580556690648184,0
2018-01-12,-0.012202461568609555,0
2018-01-15,-0.023384575317420282,0
2018-01-16,-0.002297461863867427,0
2018-01-17,0.009344950230429422,0
2018-01-18,-0.010349821049710677,0
2018-01-19,-0.0042346824484312895,0
2018-01-22,-0.005191282585961023,0
2018-01-23,-0.005829472233786435,0
2018-01-24,0.007741307746452982,0
