date,ls_ret_gross,ls_ret_net,cum_gross,cum_net
2020-01-03,0.021974977261511614,0.021974977261511614,0.021974977261511652,0.021974977261511652
2020-01-06,0.028589803919648427,0.027689803919648426,0.05119304147220549,0.05027326399267018
2020-01-07,0.005646081354686383,0.004846081354686383,0.05712816290383782,0.05536297367463083
2020-01-08,0.015132697685319807,0.014382697685319806,0.07312536380769918,0.07054194027327321
2020-01-09,-0.01394535873314438,-0.01479535873314438,0.05816024564376465,0.05470288822805358
2020-01-10,0.008346559092297683,0.0074465590922976835,0.06699224266315063,0.06255679561006078
2020-01-13,0.014430939804821647,0.013580939804821647,0.08238994348923434,0.07698731549044524
2020-01-14,0.0034547721460583547,0.0025547721460583545,0.0861293541171746,0.07973877268571838
2020-01-15,-0.0017078333310900418,-0.002607833331090042,0.084274426204338,0.07692299392543833
2020-01-16,0.0032876623296789033,0.0024376623296789033,0.08783915439040424,0.07954816853969549
2020-01-17,0.012984565418236272,0.012184565418236272,0.10196427305510536,0.09270199382140443
2020-01-20,-0.0008300959105808359,-0.001830095910580836,0.10104953701843611,0.09070224437102836
2020-01-21,-0.004001420611766277,-0.004851420611766277,0.09664377470643482,0.0854107890213871
2020-01-22,-0.02187607305795341,-0.02287607305795341,0.07265351537240705,0.06058085251384315
2020-01-23,-0.08699776338551321,-0.08789776338551321,-0.020664941352600552,-0.03264183231162454
2020-02-03,0.03556059344195856,0.03456059344195856,0.014160794511416164,0.0007906400346113784
2020-02-04,0.061010755411702075,0.060060755411702076,0.07603551069348957,0.060898881884051015
2020-02-05,0.06269108429054722,0.06194108429054722,0.14349334359399712,0.12661210895057828
2020-02-06,0.03326724531539287,0.032367245315392874,0.18153421717185747,0.16307743945627373
2020-02-07,-0.0015645896899420142,-0.002264589689942014,0.17968560091735664,0.16044354627827695
2020-02-10,0.0077484587047351285,0.006948458704735128,0.18882634608063542,0.16850684033876795
2020-02-11,0.02377592831985951,0.02282592831985951,0.2170917960698091,0.1951790937176061
2020-02-12,-0.017732427400699267,-0.01863242740069927,0.1955098041560146,0.17291000602307927
2020-02-13,-0.00458592933619506,-0.00558592933619506,0.19002728067342667,0.16635821361171832
2020-02-14,0.04809340625573634,0.047243406255736344,0.24725974613826285,0.22146094853709153
2020-02-17,0.03687968755017093,0.03592968755017093,0.2932582958697474,0.26534765877276456
2020-02-18,-0.009795263645985786,-0.010645263645985786,0.280590489899345,0.25187769934129767
2020-02-19,0.027423066902496122,0.02652306690249612,0.3157082085785552,0.2850813353146697
2020-02-20,0.019724632849098443,0.018924632849098445,0.3416600699293124,0.30940102776672895
2020-02-21,0.04485371710430079,0.04390371710430079,0.4018385111560583,0.3668886000658802
2020-02-24,0.01819537150662273,0.017495371506622732,0.42734548365883374,0.39080282393220034
2020-02-25,-0.019970257296423953,-0.020870257296423955,0.39884102709927816,0.3617764111481423
2020-02-26,-0.027587128594656934,-0.028337128594656934,0.3602510198012083,0.3231875778682669
2020-02-27,-0.07868224413441985,-0.07958224413441985,0.25322341697711614,0.21788534101072288
2020-02-28,0.040966686279662504,0.0399666862796625,0.30456382753874434,0.2665601823594983
2020-03-02,0.030825846494378924,0.030025846494378925,0.3447781118285731,0.3045897239709172
2020-03-03,0.005836311534059812,0.004886311534059812,0.3526266558333895,0.31096435578637216
2020-03-04,0.017191020095761213,0.016341020095761213,0.37587968785588366,0.3323868506691039
2020-03-05,-0.004239301044036648,-0.005139301044036647,0.3700469196586873,0.32553931353639953
2020-03-06,-0.031070734306226182,-0.031970734306226184,0.32747855583090857,0.28316084833086985
2020-03-09,0.014034458751142736,0.013234458751142736,0.346108998865744,0.3001427876491862
2020-03-10,-0.011788484662858052,-0.012638484662858052,0.33024041357807987,0.28371095296795645
2020-03-11,-0.017967798741655862,-0.018817798741655862,0.30633892154889186,0.25955433861254606
2020-03-12,-0.012825560878685133,-0.013675560878685133,0.28958439218237064,0.24232922657483824
2020-03-13,-0.03002703639726443,-0.03082703639726443,0.2508619947009665,0.20403189828983037
2020-03-16,0.005111770891296835,0.004211770891296835,0.2572561146345085,0.20910300479124033
2020-03-17,-0.014238252215834852,-0.015088252215834852,0.23935498497444185,0.19085975370002628
2020-03-18,0.004464766068109055,0.003514766068109055,0.24488841505769754,0.19504534715420774
2020-03-19,0.03032380925638551,0.02942380925638551,0.28263817390139123,0.23020813350160396
2020-03-20,-0.03617885758553761,-0.03712885758553761,0.23623379007403877,0.18453191091225274
2020-03-23,0.018883141369358036,0.017933141369358037,0.2595777674975841,0.2057742891271579
