date,raw_value,state
2015-01-05,,0
2015-01-06,0.336734693877551,0
2015-01-07,-0.1346938775510204,0
2015-01-08,-0.37755102040816324,0
2015-01-09,-0.4,0
2015-01-12,-0.3224489795918367,0
2015-01-13,0.35306122448979593,0
2015-01-14,-0.3142857142857143,0
2015-01-15,0.5346938775510204,0
2015-01-16,0.40816326530612246,0
2015-01-19,-0.7244897959183674,0
2015-01-20,0.8285714285714286,1
2015-01-21,0.8163265306122449,1
2015-01-22,0.4279918864097363,1
2015-01-23,-0.38866396761133604,1
2015-01-26,0.6558704453441295,1
2015-01-27,-0.06262626262626263,1
2015-01-28,-0.45161290322580644,1
2015-01-29,-0.4012096774193548,1
2015-01-30,-0.4688128772635815,1
2015-02-02,-0.2837022132796781,1
2015-02-03,0.7344064386317908,1
2015-02-04,-0.3762575452716298,1
2015-02-05,-0.4909456740442656,1
2015-02-06,-0.6458752515090543,0
2015-02-09,-0.056338028169014086,1
2015-02-10,0.6519114688128773,1
2015-02-11,0.3722334004024145,1
2015-02-12,0.33601609657947684,1
2015-02-13,0.6398390342052314,1
2015-02-16,0.5955734406438632,1
2015-02-17,0.1448692152917505,1
2015-02-25,-0.20641282565130262,1
2015-02-26,0.5470941883767535,1
2015-02-27,0.182,1
2015-03-02,0.57,1
2015-03-03,-0.404,1
2015-03-04,0.444,1
2015-03-05,-0.26,1
2015-03-06,-0.29,1
2015-03-09,0.456,1
2015-03-10,0.204,1
2015-03-11,-0.226,1
2015-03-12,0.13,1
2015-03-13,0.482,1
2015-03-16,0.918,1
2015-03-17,0.442,1
2015-03-18,0.758,1
2015-03-19,-0.00998003992015968,1
2015-03-20,0.07554671968190854,1
2015-03-23,0.7872763419483101,1
2015-03-24,-0.17857142857142858,1
2015-03-25,-0.03968253968253968,1
2015-03-26,-0.0891089108910891,1
2015-03-27,0.201980198019802,1
2015-03-30,0.500990099009901,1
2015-03-31,-0.2514851485148515,1
2015-04-01,0.8138613861386138,1
2015-04-02,0.2891089108910891,1
2015-04-03,0.3603960396039604,1
2015-04-07,0.7049504950495049,1
2015-04-08,-0.30297029702970296,1
2015-04-09,-0.42376237623762375,1
2015-04-10,0.7247524752475247,1
2015-04-13,0.5900990099009901,1
2015-04-14,-0.04554455445544554,1
2015-04-15,-0.5465346534653466,1
2015-04-16,0.5425742574257426,1
2015-04-17,0.29108910891089107,1
2015-04-20,-0.31287128712871287,1
2015-04-21,0.7782178217821782,1
2015-04-22,0.7821782178217822,1
2015-04-23,-0.053465346534653464,1
2015-04-24,-0.22574257425742575,1
2015-04-27,0.3952569169960474,1
2015-04-28,-0.5316205533596838,1
