date,raw_value,state
2015-10-16,0.27511083823276816,1
2015-10-19,0.41012350874791437,1
2015-10-20,0.577131602451038,1
2015-10-21,0.6553260832675085,1
2015-10-22,0.6140597056982835,1
2015-10-23,0.599960088441527,1
2015-10-26,0.6487566340229686,1
2015-10-27,0.6269634816209719,1
2015-10-28,0.5327208173396435,1
2015-10-29,0.4311048991337138,1
2015-10-30,0.5016535152968462,1
2015-11-02,0.4424191879046244,1
2015-11-03,0.4020063818562332,1
2015-11-04,0.3130352758563079,1
2015-11-05,0.3542005473895129,1
2015-11-06,0.33858777768386733,1
2015-11-09,0.4161865368681244,1
2015-11-10,0.38437609196881045,1
2015-11-11,0.3855222780235775,1
2015-11-12,0.41394743376677107,1
2015-11-13,0.3864796840720038,1
2015-11-16,0.2606344477229901,1
2015-11-17,0.10968028431154084,1
2015-11-18,0.3624296057459946,1
2015-11-19,0.3831937866670241,1
2015-11-20,0.41468784621589966,1
2015-11-23,0.3669400592303004,1
2015-11-24,0.36474593246652215,1
2015-11-25,0.4088043118995884,1
2015-11-26,0.39130082019268014,1
2015-11-27,0.02246862926653759,1
2015-11-30,0.06434162301947025,1
2015-12-01,0.029740206257179245,1
2015-12-02,0.24583778403593648,1
2015-12-03,0.1838763248021242,1
2015-12-04,0.22669890058888695,1
2015-12-07,0.18290248585460275,1
2015-12-08,0.1542425979884872,1
2015-12-09,0.14776806109047483,1
2015-12-10,0.12331827468601002,1
2015-12-11,0.17595122605254274,1
2015-12-14,0.14639443593624055,1
2015-12-15,0.14597092852986038,1
2015-12-16,-0.07551073483088462,1
2015-12-17,-0.0874766076034974,1
2015-12-18,-0.10688602443574416,1
2015-12-21,-0.0983408168843626,1
2015-12-22,-0.09423229349840757,1
2015-12-23,-0.12663558519369622,1
2015-12-24,-0.10862798769425182,1
2015-12-25,0.6774055717879108,1
2015-12-28,0.5285376273062526,1
2015-12-29,0.5185703204682928,1
2015-12-30,0.38708202091618094,1
2015-12-31,0.4033708196078335,1
2016-01-04,-0.16409274359045292,1
2016-01-05,-0.16266668001492254,1
2016-01-06,-0.162495980283227,1
2016-01-07,-0.4161270660340695,1
2016-01-08,-0.4350837877836851,1
2016-01-11,-0.5479509100143001,1
2016-01-12,-0.4893802319271268,0
2016-01-13,-0.4992283187059724,0
2016-01-14,-0.5600972367715399,0
2016-01-15,-0.5678393034920383,0
2016-01-18,-0.5833537902303131,0
2016-01-19,-0.6094783570648244,0
2016-01-20,-0.6045793956247247,0
2016-01-21,-0.6311466399255964,0
2016-01-22,-0.6483345058662098,0
2016-01-25,-1.137318213962532,0
2016-01-26,-1.078324578292604,0
2016-01-27,-1.0591528902574656,0
2016-01-28,-1.0678564388148648,0
2016-01-29,-1.1182945991194935,0
2016-02-01,-0.500056742017491,0
2016-02-02,-0.5398592024450007,0
2016-02-03,-0.4883484230394661,0
2016-02-04,-0.14816285832104295,0
2016-02-05,-0.11402522879211661,0
2016-02-15,0.06308741452429281,0
2016-02-16,-0.006472288963291649,0
2016-02-17,0.02499850581936253,0
2016-02-18,0.0975927368797111,0
2016-02-19,0.14207112713067346,0
2016-02-22,0.14080735237135628,0
2016-02-23,0.21536670369516508,0
2016-02-24,0.21104392618712123,0
2016-02-25,0.10352805457279862,0
2016-02-26,0.12338627737561343,0
2016-02-29,0.088445706641751,0
2016-03-01,0.28034649624698277,0
2016-03-02,0.20592329234293333,0
2016-03-03,0.2744308016038755,0
2016-03-04,0.35019819083059156,1
2016-03-07,0.2695759138683094,1
2016-03-08,0.32773762170402576,1
2016-03-09,0.27871071149082083,1
2016-03-10,0.18404198544075165,1
2016-03-11,0.17115227875306138,1
2016-03-14,0.05511889991771621,1
2016-03-15,0.1470641195096812,1
2016-03-16,0.128893988400124,1
2016-03-17,0.06708783636795632,1
2016-03-18,-0.008489589939670273,1
2016-03-21,0.0014876034640354295,1
2016-03-22,-0.03817979525312647,1
2016-03-23,-0.04085008612120051,1
2016-03-24,0.31986402550354953,1
2016-03-25,0.3148163097568096,1
2016-03-28,0.49110034341003594,1
2016-03-29,0.36019849864851206,1
2016-03-30,0.5083691953341197,1
2016-03-31,0.444815346409695,1
2016-04-01,0.44497466915886674,1
2016-04-05,0.43632666757896177,1
2016-04-06,0.40968225989321766,1
2016-04-07,0.47565079055966636,1
2016-04-08,0.4983929511710382,1
2016-04-11,0.4811908343050453,1
2016-04-12,0.5558138411933107,1
2016-04-13,0.5044392322523977,1
2016-04-14,0.5184242328832155,1
2016-04-15,0.5984143663393808,1
2016-04-18,0.6729425587610737,1
2016-04-19,0.7456110996911123,1
2016-04-20,0.599873035504803,1
2016-04-21,0.5996138653883385,1
2016-04-22,0.3912867736355701,1
2016-04-25,0.39260233414716755,1
2016-04-26,0.25272565079178316,1
2016-04-27,0.2923060774657091,1
2016-04-28,0.355292952713165,1
2016-04-29,0.35689595404594915,1
2016-05-03,0.22874123149488054,1
2016-05-04,0.30661418861928946,1
2016-05-05,0.3023947183091922,1
2016-05-06,0.14610855932987263,1
2016-05-09,0.02334097886626056,1
2016-05-10,0.09038615386034793,1
2016-05-11,0.04555664329565558,1
2016-05-12,0.08857616269468481,1
2016-05-13,0.08832354833726493,1
2016-05-16,-6.954551548246086e-05,1
2016-05-17,-0.03531537732559676,1
2016-05-18,-0.13508599730544013,1
2016-05-19,0.11998327753311386,1
2016-05-20,0.10882654300321948,1
2016-05-23,0.06970658327365302,1
2016-05-24,0.056653033925874535,1
2016-05-25,0.07083137364372334,1
2016-05-26,0.03601370940333715,1
2016-05-27,-0.11035535640228011,1
2016-05-30,-0.11197855748879883,1
2016-05-31,-0.1169977481770919,1
2016-06-01,-0.19246964613124518,1
2016-06-02,-0.19064588399757298,1
2016-06-03,0.056744660267581,0
2016-06-06,0.34264837872335036,1
2016-06-07,0.2920910772477575,1
2016-06-08,0.2928357647008514,1
2016-06-13,-0.00826454553008366,1
2016-06-14,-0.024838292629133493,1
2016-06-15,-0.049618348035462376,1
2016-06-16,-0.06034036542894483,1
2016-06-17,0.026707718948407795,1
2016-06-20,-0.0832096637776262,1
2016-06-21,-0.08186759890061825,1
2016-06-22,-0.07603229018742035,1
2016-06-23,-0.04973260751596417,0
2016-06-24,-0.07155039783193244,0
2016-06-27,-0.1083339248032131,0
2016-06-28,-0.1079076608301909,0
2016-06-29,-0.10260114218298397,0
2016-06-30,0.16209093373240727,0
2016-07-01,0.1660702782716822,1
2016-07-04,0.12473598656566581,1
2016-07-05,-0.006322052313117086,1
2016-07-06,-0.19601114065387373,1
2016-07-07,-0.19780312731577757,0
2016-07-08,-0.20420896188671092,0
2016-07-11,0.4036863244491772,0
2016-07-12,0.369549563928767,0
2016-07-13,0.5920470461301112,1
2016-07-14,0.5896794647078427,1
2016-07-15,0.524599628655228,1
2016-07-18,0.49748890676570934,1
2016-07-19,0.5496634583741303,1
2016-07-20,0.586127696492258,1
2016-07-21,0.5972672493723782,1
2016-07-22,0.604394771699755,1
2016-07-25,0.8136542594496318,1
2016-07-26,0.7801475955951295,1
2016-07-27,0.37094494829619884,1
2016-07-28,0.21356103485410313,1
2016-07-29,0.20362251417620553,1
2016-08-01,0.3132689236635395,1
2016-08-02,0.30738414515335916,1
2016-08-03,0.30802738998323276,1
2016-08-04,0.3074052296637187,1
2016-08-05,0.3124346703922425,1
2016-08-08,-0.07062977909735813,1
2016-08-09,0.019919826031702902,1
2016-08-10,-0.1267210022445144,1
2016-08-11,-0.15054632162579323,1
2016-08-12,-0.1881102404653665,1
2016-08-15,-0.27366498686720675,1
2016-08-16,-0.3169675540932225,1
2016-08-17,-0.3461562810877593,1
2016-08-18,-0.3730228209303386,1
2016-08-19,-0.34922855337462294,1
2016-08-22,-0.5405921976301054,1
2016-08-23,-0.4795283665538044,0
2016-08-24,0.22357669957018467,0
2016-08-25,0.20375179377270064,0
2016-08-26,0.23165744978661,0
2016-08-29,0.24546014838809838,0
2016-08-30,0.2598243656382333,0
2016-08-31,0.26063206021799495,0
2016-09-01,0.23103295505206686,0
2016-09-02,0.23881229086218542,0
2016-09-05,0.32202469333584116,0
2016-09-06,0.23138828874130715,0
2016-09-07,0.2204791036001245,0
2016-09-08,0.3192861577576495,1
2016-09-09,0.38801030941269127,1
2016-09-12,0.47661806617123537,1
2016-09-13,0.47584534071095624,1
2016-09-14,0.4762212803205358,1
2016-09-19,0.41803051440065137,1
2016-09-20,0.3995823863434338,1
2016-09-21,0.45824269024048414,1
2016-09-22,0.4202137774837692,1
2016-09-23,0.11713262174283086,1
2016-09-26,0.004540717618712792,1
2016-09-27,-0.0315881611299561,1
2016-09-28,-0.10932475002535871,1
2016-09-29,-0.12229846670556006,1
2016-09-30,-0.13173684473872627,1
2016-10-10,-0.1874041048226794,1
2016-10-11,-0.20131107216615385,1
2016-10-12,-0.24398579166915008,1
2016-10-13,-0.17237641910751295,1
2016-10-14,-0.17409257680867432,1
2016-10-17,-0.253964998261703,1
2016-10-18,-0.3309826830834883,1
2016-10-19,-0.08030523257230084,1
2016-10-20,-0.07716312932105125,1
2016-10-21,-0.06691308406808236,0
2016-10-24,-0.018392545557685352,0
2016-10-25,-0.018137521767066147,0
2016-10-26,-0.07428640688890534,0
2016-10-27,-0.06369035246404037,0
2016-10-28,-0.07116739445513864,0
2016-10-31,0.29520124047024326,0
2016-11-01,0.302186342865697,0
2016-11-02,0.26141227763715963,0
2016-11-03,0.2563975445121294,0
2016-11-04,0.25360719098960643,0
2016-11-07,0.5111426568313361,1
2016-11-08,0.5228124259568059,1
2016-11-09,0.4788253427017766,1
2016-11-10,0.33272881926577774,1
2016-11-11,0.3085481346646033,1
2016-11-14,0.3497600464398329,1
2016-11-15,0.5177939292509822,1
2016-11-16,0.29299738762872407,1
2016-11-17,0.28794239529901794,1
2016-11-18,0.2460149968143837,1
2016-11-21,0.326887066885088,1
2016-11-22,0.28086407981594624,1
2016-11-23,0.315643046680637,1
2016-11-24,0.3159711172430279,1
2016-11-25,0.3725767399489141,1
2016-11-28,0.1379524396177827,1
2016-11-29,0.154641530965466,1
2016-11-30,0.18624829513491462,1
2016-12-01,0.18918000286365963,1
2016-12-02,0.05751543920406473,1
2016-12-05,-0.14584736299709367,1
2016-12-06,-0.14184327818751377,1
2016-12-07,-0.11683328032657447,1
2016-12-08,0.08559686542279901,1
2016-12-09,0.16836518674939122,1
2016-12-12,-0.40608329326911513,1
2016-12-13,-0.5298148465925681,1
2016-12-14,-0.5362422153010185,1
2016-12-15,-0.5384650036719556,1
2016-12-16,-0.5166984281716673,0
2016-12-19,-0.5792136403084276,0
2016-12-20,-0.5010237068698796,0
2016-12-21,-0.554029293533867,0
2016-12-22,-0.5552485100798454,0
2016-12-23,-0.6049791319067839,0
2016-12-26,-0.6044664252977158,0
2016-12-27,-0.6103423270651667,0
2016-12-28,-0.5983516967642706,0
2016-12-29,-0.5668912639969016,0
2016-12-30,-0.4005137585966124,0
2017-01-03,-0.39106780459591073,0
2017-01-04,-0.4355975934200579,0
2017-01-05,-0.39250162761075513,0
2017-01-06,-0.48896478736677407,0
2017-01-09,-0.5607038811378852,0
2017-01-10,0.5702142420393245,0
2017-01-11,0.5325310070486865,0
2017-01-12,0.5200533204564819,0
2017-01-13,0.4776442595395386,0
2017-01-16,0.3621312102727048,0
2017-01-17,0.31584975707441293,0
2017-01-18,0.2832006131536291,0
2017-01-19,0.3818830602886859,0
2017-01-20,0.29950625712865525,0
2017-01-23,0.3128203383058211,0
2017-01-24,0.3162088130110455,0
2017-01-25,0.3094175840615062,1
2017-01-26,0.29331706171291655,1
2017-02-03,0.26025014481785086,1
2017-02-06,0.21837396593782427,1
2017-02-07,0.2720304881255186,1
2017-02-08,0.33383130992506654,1
2017-02-09,0.28868446838483225,1
2017-02-10,0.30476904931653187,1
2017-02-13,0.3098949933011944,1
2017-02-14,-0.27335370004635173,1
2017-02-15,-0.22546416108469755,1
2017-02-16,-0.17902737027852716,1
2017-02-17,-0.11467405089944796,1
2017-02-20,0.17917787975302737,1
2017-02-21,0.22195057920021433,1
2017-02-22,0.23739817395521626,1
2017-02-23,0.2089776766968916,1
2017-02-24,0.35227657852116673,1
2017-02-27,0.29784299853949964,1
2017-02-28,0.2985172538581139,1
2017-03-01,0.3067275179310801,1
2017-03-02,0.30261299820206206,1
2017-03-03,0.3452368498395324,1
2017-03-06,0.3258052086561992,1
2017-03-07,0.30478370089318246,1
2017-03-08,0.27795789268747023,1
2017-03-09,0.2509854855544091,1
2017-03-10,0.23730973963946395,1
2017-03-13,0.21830426693107563,1
2017-03-14,0.20437967767006565,1
2017-03-15,0.27370011424495627,1
2017-03-16,0.21189848988569174,1
2017-03-17,0.14329968939997123,1
2017-03-20,0.04822043833286713,1
2017-03-21,0.06360239799123607,1
2017-03-22,0.04211065046655322,1
2017-03-23,0.00907315214149414,1
2017-03-24,-0.07190955808487678,1
2017-03-27,0.02070752470312101,1
2017-03-28,0.015296534044313526,1
2017-03-29,-0.0017452143554223976,1
2017-03-30,-0.12884485158476533,1
2017-03-31,-0.17246503258241835,1
2017-04-05,-0.2551439316839033,1
2017-04-06,-0.26764968519161675,1
2017-04-07,-0.2602329986916583,1
2017-04-10,-0.2258846373372953,1
2017-04-11,-0.24436800299149197,0
2017-04-12,-0.1983816898112607,0
2017-04-13,-0.19264912047978294,0
2017-04-14,-0.33166865472052864,0
2017-04-17,-0.28651518900313516,0
2017-04-18,-0.20421110216533833,0
2017-04-19,-0.2907508630347549,0
2017-04-20,-0.30217168481288087,0
2017-04-21,-0.2986854197039423,0
2017-04-24,-0.4315993516144386,0
2017-04-25,-0.3970770572928142,0
2017-04-26,-0.4503192249694469,0
2017-04-27,-0.4713223682767714,0
2017-04-28,-0.460723783417064,0
2017-05-02,-0.2624791430394886,0
2017-05-03,-0.24012293418328257,0
2017-05-04,0.0708303908714673,0
2017-05-05,0.04883561104862972,0
2017-05-08,-0.00765081258652734,0
2017-05-09,-0.03407613145241503,0
2017-05-10,0.005882523948043429,0
2017-05-11,-0.02268149255697126,0
2017-05-12,-0.008548974383583761,0
2017-05-15,0.07490267966461435,0
2017-05-16,-0.09220619641529758,0
2017-05-17,-0.11978407783750104,0
2017-05-18,-0.10031948979972358,0
2017-05-19,-0.10845484442765176,0
2017-05-22,-0.1481285524686299,0
2017-05-23,0.031058299846589088,0
2017-05-24,0.012771014303852043,0
2017-05-25,-0.029606166798463392,0
2017-05-26,0.01063213219191623,0
2017-05-31,0.020189515907182886,0
2017-06-01,-0.09813553133635453,0
2017-06-02,-0.14008120186138048,0
2017-06-05,-0.3406591650125219,0
2017-06-06,-0.29192844736792717,0
2017-06-07,-0.282158365379921,0
2017-06-08,-0.23742336162331787,0
2017-06-09,-0.20379255119258013,0
2017-06-12,-0.22973886042793182,0
2017-06-13,-0.2819123800769452,0
2017-06-14,-0.30276008734608967,0
2017-06-15,-0.08464968250150604,0
2017-06-16,-0.08705270925594241,0
2017-06-19,-0.0983641465320087,0
2017-06-20,-0.09847859330281895,0
2017-06-21,0.005836045611411757,0
2017-06-22,0.04916100947624812,0
2017-06-23,0.054531992187563286,0
2017-06-26,0.07726634292818625,0
2017-06-27,0.06118687986775358,0
2017-06-28,0.03630295644688541,0
2017-06-29,0.2541687437846328,0
2017-06-30,0.29146418913271477,0
2017-07-03,0.29914991161642657,0
2017-07-04,0.24991170960052078,0
2017-07-05,0.41252831374378235,1
2017-07-06,0.40476223594125194,1
2017-07-07,0.34393964299664337,1
2017-07-10,0.4601171119310374,1
2017-07-11,0.4864560376001424,1
2017-07-12,0.5121358409082413,1
2017-07-13,0.4718986001903957,1
2017-07-14,0.4757991435890179,1
2017-07-17,-0.03370856607160919,1
2017-07-18,-0.051624397179758204,1
2017-07-19,-0.21062727816596905,1
2017-07-20,-0.2767696199715176,1
2017-07-21,-0.27698975767159956,1
2017-07-24,-0.21466944210738417,1
2017-07-25,-0.2205666773524711,1
2017-07-26,-0.19169505002179651,1
2017-07-27,-0.35518949183687,1
2017-07-28,-0.3635311782078558,1
2017-07-31,-0.3753346423002532,1
2017-08-01,-0.34334270399260647,1
2017-08-02,-0.46593501765970496,0
2017-08-03,-0.4653117356609464,0
2017-08-04,-0.4576572669157045,0
2017-08-07,-0.5480286435557589,0
2017-08-08,-0.5097957698296937,0
2017-08-09,-0.5305155660230829,0
2017-08-10,-0.5671302742296559,0
2017-08-11,-0.6619370332422682,0
2017-08-14,0.12183148335569172,0
2017-08-15,0.1497329401550484,0
2017-08-16,0.3892940226487883,0
2017-08-17,0.3558716482091993,0
2017-08-18,0.3459389341903236,0
2017-08-21,0.2921364769074052,0
2017-08-22,0.29753800355671167,0
2017-08-23,0.26856381264424223,0
2017-08-24,0.27126734692632803,0
2017-08-25,0.20258804620944262,0
2017-08-28,0.17973923783652593,0
2017-08-29,0.16765826271609668,0
2017-08-30,0.17933377306608156,0
2017-08-31,0.1762479848073718,1
2017-09-01,0.17187724242434596,1
2017-09-04,0.18947547401239176,1
2017-09-05,0.16207744369142363,1
2017-09-06,0.16079489512923753,1
2017-09-07,0.17431113439709608,1
2017-09-08,0.4835844689130601,1
2017-09-11,0.30877200473407995,1
2017-09-12,0.28576788389531244,1
2017-09-13,0.14132748470331796,1
2017-09-14,0.15067275523855733,1
2017-09-15,0.14599800266635732,1
2017-09-18,0.16580603612181646,1
2017-09-19,0.1584124791130913,1
2017-09-20,0.19321838263677538,1
2017-09-21,0.17420619734876178,1
2017-09-22,0.3075747966826,1
2017-09-25,0.3883713241354938,1
2017-09-26,0.4008589897671073,1
2017-09-27,0.3716946753552505,1
2017-09-28,0.38063784969464237,1
2017-09-29,0.40841745143051966,1
2017-10-09,0.3422053713656515,1
2017-10-10,0.33563849315197747,1
2017-10-11,0.3409124956140711,1
2017-10-12,0.37559480725710376,1
2017-10-13,0.1508290350850781,1
2017-10-16,-0.004134609765506844,1
2017-10-17,0.008834558581088038,1
2017-10-18,0.01001525030726426,1
2017-10-19,-0.024656461910588928,1
2017-10-20,-0.04478804850784232,1
2017-10-23,-0.018279167160881554,1
2017-10-24,-0.004255684538125535,1
2017-10-25,0.013822498581269122,1
2017-10-26,0.08662662625407261,1
2017-10-27,0.017276544908789618,1
2017-10-30,-0.12513473276770282,1
2017-10-31,-0.1566381836086849,1
2017-11-01,-0.11567089674456581,1
2017-11-02,-0.13810095115071924,1
2017-11-03,-0.1684061450652784,1
2017-11-06,-0.12371704941511223,1
2017-11-07,-0.14136317691549655,0
2017-11-08,-0.14235575156016958,0
2017-11-09,-0.20651908007587272,0
2017-11-10,-0.2062071712652097,0
2017-11-13,-0.07790289496169775,0
2017-11-14,-0.1058757108698274,0
2017-11-15,-0.17101347131232783,0
2017-11-16,-0.09142864560327295,0
2017-11-17,-0.23690740624467693,0
2017-11-20,-0.284342930019403,0
2017-11-21,-0.3036380239973433,0
2017-11-22,-0.32550108335457856,0
2017-11-23,-0.5448669003689397,0
2017-11-24,-0.5387723352844681,0
2017-11-27,-0.43531257640215,0
2017-11-28,-0.4534290062627057,0
2017-11-29,-0.47602452837126885,0
2017-11-30,-0.46523388449754466,0
2017-12-01,-0.46427952859436294,0
2017-12-04,-0.4249306695686336,0
2017-12-05,-0.4297751928802272,0
2017-12-06,-0.4481335698231487,0
2017-12-07,-0.395148323888248,0
2017-12-08,-0.4027411629825108,0
2017-12-11,-0.49749213277716947,0
2017-12-12,-0.47906882161632286,0
2017-12-13,-0.42014607957992345,0
2017-12-14,-0.4625436166645952,0
2017-12-15,-0.20338730446541234,0
2017-12-18,-0.1656859112120904,0
2017-12-19,-0.16378437643811103,0
2017-12-20,-0.17580274716062486,0
2017-12-21,0.14301858086901129,0
2017-12-22,0.14143635814590802,0
2017-12-25,0.17709720521201464,0
2017-12-26,0.2847771859582042,0
2017-12-27,0.2694565276880571,0
2017-12-28,0.2763630208723601,0
2017-12-29,0.276431068451023,0
2018-01-02,0.21159516031535108,0
2018-01-03,0.35839522257656586,0
2018-01-04,0.3824347160053467,0
2018-01-05,0.37591719363716375,0
2018-01-08,0.4091506852840985,1
2018-01-09,0.4910722971205878,1
2018-01-10,0.5534736175993903,1
2018-01-11,0.5840267483193775,1
2018-01-12,0.5683275784528192,1
2018-01-15,0.27930896586931836,1
2018-01-16,0.2572648545659034,1
2018-01-17,0.28867438597544426,1
2018-01-18,0.30992200319527347,1
2018-01-19,0.1771809598148683,1
2018-01-22,0.15117148458569948,1
2018-01-23,0.1605006807565759,1
2018-01-24,0.09040279691430635,1
2018-01-25,0.1352656084203691,1
2018-01-26,0.13208160033869987,1
2018-01-29,0.061893169956042035,1
2018-01-30,0.16687131887288947,1
2018-01-31,-0.01831708142481358,1
2018-02-01,-0.2103645407863356,1
2018-02-02,-0.2456190946079927,1
2018-02-05,-0.24831796062487893,1
2018-02-06,-0.6507796620373997,1
2018-02-07,-0.704932559330507,1
2018-02-08,-0.7422622451405644,0
2018-02-09,-0.8602747817575842,0
2018-02-12,-0.7150750908144824,0
2018-02-13,-0.7092221487363534,0
2018-02-14,-0.7348036165988568,0
2018-02-22,-0.8041967543055244,0
2018-02-23,-0.8211705843432356,0
2018-02-26,-0.8399609440909619,0
2018-02-27,-0.8866374629725027,0
2018-02-28,-0.873820181911552,0
2018-03-01,-0.9189652941286596,0
2018-03-02,-0.9190615802320239,0
2018-03-05,-0.8423424961739686,0
2018-03-06,-0.9260854415539762,0
2018-03-07,-0.8432685285331467,0
2018-03-08,-0.6036015165057961,0
2018-03-09,-0.5956155630146401,0
