date,ls_ret_gross,ls_ret_net,cum_gross,cum_net
2020-02-21,-0.007671456742407145,-0.007671456742407145,-0.007671456742407101,-0.007671456742407101
2020-02-24,0.019335231593237835,0.019185231593237834,0.011515445458058826,0.01136659617657032
2020-02-25,-0.024451344533641735,-0.024551344533641734,-0.013217467199936217,-0.013463813575977146
2020-02-26,-0.01781235780150021,-0.01791235780150021,-0.030794390746441636,-0.03113500273133174
2020-02-27,-0.057627441762497386,-0.057777441762497384,-0.08664723054958678,-0.08711354368674451
2020-02-28,0.037476654642674065,0.037276654642674066,-0.05241782424196373,-0.053084190526780595
2020-03-02,0.006626868235079453,0.006476868235079453,-0.04613832202130541,-0.04695114159910885
2020-03-03,-0.004983634650220975,-0.005033634650220975,-0.05089202013119798,-0.05174844135610912
2020-03-04,0.015511618961321421,0.015461618961321422,-0.03616981879432368,-0.037086937076878046
2020-03-05,-0.011076505741097559,-0.01122650574109756,-0.046845689329891416,-0.04789708610596222
2020-03-06,-0.03449002903841186,-0.034540029038411864,-0.07972000918299083,-0.0807827483994189
2020-03-09,0.027775381333940936,0.027575381333940937,-0.05415888150405268,-0.05543498215779574
2020-03-10,-0.010083678443677807,-0.010183678443677806,-0.06369643920177437,-0.06505412856864756
2020-03-11,-0.02336540891875134,-0.02341540891875134,-0.08557355477190787,-0.086946268465111
2020-03-12,-0.0070592084143283555,-0.007159208414328356,-0.09202868162834643,-0.0934830104226495
2020-03-13,-0.04359469705912412,-0.04364469705912412,-0.13161141619113215,-0.13304766981170213
2020-03-16,0.00010389111582071454,3.891115820714558e-06,-0.13152119833219433,-0.13304429639977433
2020-03-17,-0.020126456480246684,-0.020226456480246683,-0.14900059913797825,-0.150579738208946
2020-03-18,0.012464937595836823,0.012414937595836823,-0.1383929447121387,-0.1400342386661706
2020-03-19,0.0031077809823969573,0.0030077809823969574,-0.1357152586914161,-0.13744765000371817
2020-03-20,-0.0532824220027295,-0.0534824220027295,-0.18176644300834,-0.18357903878566528
2020-03-23,0.012346216493812096,0.012196216493812095,-0.17166435437121896,-0.17362179199260908
2020-03-24,0.020192297553861066,0.019892297553861064,-0.15493835454021299,-0.15718323078689955
2020-03-25,-0.01387612676533132,-0.01412612676533132,-0.16666453705713247,-0.16908896730875078
2020-03-26,0.002058261094261077,0.001858261094261077,-0.1649493150952892,-0.16754491766390844
2020-03-27,-0.02729871482033579,-0.02749871482033579,-0.18774512560302892,-0.1904363625738078
2020-03-30,-0.0008502807102226728,-0.0009002807102226728,-0.18843577025451297,-0.19116519710028024
2020-03-31,-0.0043801002016030655,-0.004580100201603065,-0.19199050290083497,-0.19486974154410475
2020-04-01,0.029404378967276122,0.029204378967276123,-0.16823148543897282,-0.1713564123581377
2020-04-02,-0.015244031738323028,-0.015444031738323028,-0.18091099107387887,-0.18415401022543643
2020-04-03,0.03156030470332355,0.03141030470332355,-0.1550602923730272,-0.15852803909563273
2020-04-07,-0.004956773449009033,-0.005056773449009034,-0.15924846708180607,-0.16278317216561944
2020-04-08,0.0003121231556416582,0.00011212315564165822,-0.15898604906024116,-0.16268930077292643
2020-04-09,-0.020767361667346485,-0.020917361667346486,-0.17645168994669114,-0.1802036314965979
2020-04-10,-0.012929541964337843,-0.013029541964337843,-0.1870997923811849,-0.19088520268222475
2020-04-13,0.0287498971423464,0.0286498971423464,-0.16372899502515204,-0.16770414696272007
2020-04-14,-0.004501607066133844,-0.004601607066133845,-0.16749355849034975,-0.17153404544117035
2020-04-15,0.007119648728584227,0.007019648728584227,-0.1615664050625173,-0.16571850545657607
2020-04-16,0.011135266978764274,0.010935266978764274,-0.15223022313892332,-0.15659541457830117
2020-04-17,0.008711486106740985,0.008611486106740986,-0.14484488850608312,-0.14933244770858056
2020-04-20,-0.015440037800890778,-0.015640037800890776,-0.15804851575317413,-0.1626369203824095
2020-04-21,0.0051352658192415305,0.00503526581924153,-0.1537248710746617,-0.15842057468931614
