fcode,f0001a,f0002a,f0003a,f0004a,f0005a,f0006a,f0007a,f0008a,f0009a,f0010a,f0011a,f0012a,f0013a,f0014a,f0015a,f0016a,f0017a,f0018a,f0019a,f0020a,f0021a,f0022a,f0023a,f0024a,f0025a,f0026a,f0027a,f0028a,f0029a,f0030a,f0031a,f0032a,f0033a,f0034a,f0035a,f0036a,f0037a,f0038a,f0039a,f0040a,f0041a,f0042a,f0043a,f0044a,f0045a,f0046a,f0047a,f0048a,f0049a,f0050a,f0051a,f0052a,f0053a,f0054a,f0055a,f0056a,f0057a,f0058a,f0059a,f0060a,f0061a,f0062a,f0063a,f0064a,f0065a,f0066a,f0067a,f0068a,f0069a,f0070a,f0071a,f0072a,f0073a,f0074a,f0075a,f0076a
f0011a,-0.023156209361212123,-0.30444586970952614,-0.14932364363041334,0.20909729568522656,-0.0465411315649444,0.052621770812764715,-0.011264421624228985,-0.051699369054657295,0.029974424417270218,0.16234060373285908,1.0,0.8270127723491416,0.9307104633154472,0.04277652418282486,0.003640801188525023,0.018518322332404514,0.7988690957463183,0.21604320755736817,0.21544876007599362,0.21515629519582907,0.19508675452796356,0.21611296095107319,0.7249581634003166,0.7092991987691742,0.004801436845253879,-0.04654113156494442,0.013950405123135692,-0.035212422015480374,-0.044396833542469434,-0.04329060002946068,-0.3818904630101061,-0.0077386744241413905,-0.004156434276854436,0.05798196894130352,0.2785710491086123,0.011596660709306225,-0.02932791537924346,0.03591883418822203,0.141494653214498,0.12909165820873914,-0.033214502130316584,0.02609582652869545,-0.03248946107074795,-0.0011889112533575883,-0.1401182836593275,-0.061443166192082746,0.01168228226876084,-0.07398161511235819,-0.12539651331041482,-0.00673010136024956,0.3118994589986462,0.28718038543993657,-0.06838534666599677,0.13919374712947755,-0.06799946454081768,0.054856580758388465,-0.07892582890406999,0.2736726868917571,0.506057141314819,-0.001570483607591239,-0.02224706641576097,0.09761401124406864,0.021296931172900973,-0.06604058799604744,0.024755241498241206,0.03004229427632967,-0.047832264533736304,0.033548636372307046,-0.04047508365600631,-0.045104337988692,0.1408606709020377,0.15831624286797957,0.15458230696979527,0.08326938682586077,-0.03400893207454676,0.0867692233174581
f0012a,-0.03887215297713076,-0.47707705035927755,-0.23517436047411308,0.2138045849478616,0.30029830828746795,0.1903006985664394,-0.07565485490989082,-0.0646536707895096,0.0495620530523206,0.15885814743148474,0.8270127723491416,1.0,0.753228450155312,0.038123675242172736,0.00025901024687306225,0.18552446280147944,0.9689665824782341,0.2193495863144143,0.21717634725196325,0.21626415577897767,0.18858679697081734,0.21952762544651017,0.7942842162301155,0.7769620836310144,0.11666159144130189,0.30029830828746795,0.079489665117763,-0.038694895662103115,-0.07153113235370319,0.08808671819996185,-0.39248530991929975,0.03254234764974524,-0.1273283638139395,0.1403175001379543,0.23871282659107185,0.01719808561828567,0.03453151080155708,0.05121016479250327,0.1410457714268747,0.12328042735124588,0.025187284491327924,0.04857633096067671,-0.03899963937731966,-0.01842227047010611,-0.21662068246418628,0.2169572198601943,0.06705650052876101,-0.1420182049704159,-0.2254802571145811,-0.06032437018548408,0.25570291159118036,0.2386749035444197,-0.20495611604383207,0.2456356710333709,-0.11638942302870509,0.06219166950302604,-0.11376283019347606,0.33692691399618707,0.5434637737359919,0.022194184249139107,-0.0014837739940784108,0.09170071414214714,0.03448577750162944,-0.06678559369444871,0.03722956735620561,0.02186445199351494,-0.049062461395741545,0.03728546109123394,-0.010658099380800472,-0.01736096552934498,0.1417662201125963,0.13971979959291192,0.14179761628180743,0.09250703332269014,-0.008322134414288435,0.09256873561659863
f0013a,-0.021510451035682977,-0.26684684472464,-0.13762657190914726,0.2047058408787197,-0.059782228285956925,0.040719757593447974,-0.009370174475070289,-0.04632938660116587,0.024325064947138278,0.16372486267330702,0.9307104633154472,0.753228450155312,1.0,0.045946474137061134,-0.002553853538574746,0.011666651588737005,0.7295037599382497,0.21448543295447856,0.2140634747819801,0.21384955198839856,0.1982066732477277,0.21452566960411057,0.6714120047178177,0.6554723777833199,0.00328737454958113,-0.05978222828595695,0.01601051104395094,-0.037851444419538485,-0.07448213604986333,-0.03882266888199619,-0.35396904960998055,-0.003149234613221396,-0.0004360030783006786,0.05294063136410481,0.26335169773606365,0.014172268905797248,-0.05693950706691035,0.04069587032979604,0.13801824724784248,0.12607222432079226,-0.02827782423689698,0.018020927978855968,-0.023064290809964076,-0.0035461320062965323,-0.12950342504095994,-0.051913487674258386,0.01013937820136646,-0.08635259941392515,-0.0895003274895808,-0.005684821196566801,0.3317230431560772,0.28445427890006386,-0.05588772635114277,0.1019893060891969,-0.05149801689282181,0.052158806848761646,-0.06749473937633745,0.2545794397737343,0.4629987509523414,0.006490403809967045,-0.011673640925832146,0.10546394733255432,0.024017187471852348,-0.05864102864449328,0.030145889003826885,0.02641755611877208,-0.04300949480160642,0.03385867458488433,-0.042942222368340784,-0.055899793377813506,0.13851647425887917,0.15604685866772391,0.16568536499755562,0.08166589402527172,-0.04443494373527933,0.08139527984290036
f0014a,-0.0034117154163649794,-0.030893817635966214,-0.014996162828757459,0.03449723664439096,-0.010026944757116027,-0.001898429047927529,0.003456864046014708,-0.011518534276713325,0.002381300734631515,0.06824807846200533,0.04277652418282486,0.038123675242172736,0.045946474137061134,1.0,0.23075687414619217,0.0044995438301979815,0.03654649795967083,0.2219576104776314,0.2221451672708863,0.2222135871047465,0.2250887887741464,0.22214707923105434,0.03266142811459818,0.03611988761022952,-0.00842956113395657,-0.010026944757116022,0.0025072606840665923,-0.016312428466402264,-0.04699832494583089,-0.004723627694274551,0.03945309848015009,-0.003221479308879236,0.0015152113543155743,-0.003216313675862424,-0.011085551628147531,0.012507532389001279,-0.026738520570066298,-0.0022792146090300385,0.10631234473270193,0.10412070573901407,-0.0036930068088496053,0.005629531364280536,-0.02276777220465744,-0.004222359621506673,-0.018022605486909184,-0.01610972376320538,-0.0028706009044583763,-0.019446457563841123,0.0022241036508600393,0.003520713702925193,0.08730557362616423,0.04343086879572764,-0.0032745019651784454,5.410582672952432e-05,-0.0006356284986035833,0.017544325751703546,-0.010792384273496523,0.050453649992722116,0.013893918183907637,-0.1141343884408283,-0.07113795074735513,0.24910534815215826,0.07556863632135774,-0.34388553616479356,0.09524184984142783,-0.05915637176171908,-0.1311197352693366,0.19877335096037516,0.01335566776523551,-0.1840554526614831,-0.0414710446168806,-0.05861961368337595,-0.044207824212968976,-0.006014040764144743,-0.12438434040793361,-0.029915038610728386
f0015a,0.00598751492982842,0.04077609464691242,0.023952315609675923,0.015690992532666728,-0.02058038979803758,-0.0005136589664038266,0.0012962601791208022,0.007084919132698051,0.0008495996452207088,-0.05926131893661597,0.003640801188525023,0.00025901024687306225,-0.002553853538574746,0.23075687414619217,1.0,0.006505588575168668,-0.0009500526163166735,-0.10880615028384742,-0.10895737971741057,-0.1090305281849836,-0.11252051867276003,-0.10854428093799004,-0.020053332568310784,-0.010616807702316194,-0.002553184559611954,-0.020580389798037585,-0.008224269272561,0.0018645277036167718,-0.012123965579121937,0.004998045716684857,-0.01903760584167691,-0.0008074862345865869,0.00056199339037125,-0.044643400581377696,0.007750366120322399,-0.005977757043847131,-0.08695299634685544,-0.0038547972740112326,-0.02916117934291959,-0.02972356063837678,-0.00623102106516375,-0.00024687599351923,-0.0013382252419735109,0.005818481164926594,0.016642499460135306,-0.006247084996948117,-0.0026327787589771937,0.024945881274569086,-0.0018972327968008592,0.0024504762153928425,0.07102919743455774,0.01614656456891582,0.004373365870452984,-0.004323270497692803,-0.001106909133927358,-0.03277828029633571,0.01471984861764543,0.02478519987459584,-0.008459295185363034,-0.13311107202500533,-0.13866600310056554,-0.010312538253585158,-0.0704232090538413,-0.21730571360517476,-0.07478151698418256,-0.037350731722454136,-0.12988253586736168,0.16050687504317168,0.039440092719415586,-0.10534699981373673,-0.09446977891590491,-0.09693109993539002,-0.04619991519822638,-0.0018623716282586353,-0.09016083375403258,-0.07245894489810119
f0016a,-0.03356724873382766,-0.29529165062864066,-0.15777672778130092,0.013181336667495618,0.3821205999416686,0.22114147101458578,-0.12703219375314767,-0.021207577760582123,0.04611290451869681,-0.0218398698266712,0.018518322332404514,0.18552446280147944,0.011666651588737005,0.0044995438301979815,0.006505588575168668,1.0,0.18452833283443926,-0.05352590374685629,-0.05664266618804437,-0.05773023609871935,-0.0636386070911511,-0.05350394630316812,0.12838114767380873,0.14185992182141138,0.17887047539254536,0.38212059994166864,0.21134054772205366,-0.018792264235869945,-0.09266559604435762,0.8584049027649322,0.012812606307977554,-0.02434582386803296,-0.08938484955738431,0.13378734285224556,-0.08696271370656838,0.01850403729051767,-0.013020771313524276,-0.08599715711898442,-0.028934999792891946,-0.03786468074225518,-0.12287306686136859,0.05859936429151172,0.01952178360118898,0.00308208269309461,-0.13941680478838503,0.44003909752610687,0.11839501903592405,-0.2487086100084402,-0.08806480874626656,-0.11693419064848605,-0.05714722288282929,-0.05904709059070039,-0.21641703060633177,0.12628839724042853,-0.10815722377341956,-0.004035685509552028,-0.07764812518985588,0.524266268851861,0.15217193218566702,-0.0675165488791948,-0.07633710793656873,-0.05759392833953702,-0.06204561119999676,1.1513075415874659e-05,-0.06361397475985833,0.03715133227113958,0.0177946703206183,-0.01804742706749874,-0.03813912329616451,-0.051691452212065024,-0.06577694955652622,-0.07146215048898383,-0.04454627108670281,-0.03737112127111668,-0.039880826357040364,-0.06917588978057994
f0017a,-0.04556513428844234,-0.48688217014563784,-0.24407915496513627,0.21219757967713654,0.2847581450191392,0.19476779447621287,-0.12468978241489627,-0.06234608295888479,0.05653934697742721,0.1573599174527773,0.7988690957463183,0.9689665824782341,0.7295037599382497,0.03654649795967083,-0.0009500526163166735,0.18452833283443926,1.0,0.21620234147787457,0.21361538825610227,0.21263509105187825,0.18577692236931923,0.21634708125846083,0.7694266236346654,0.7520541333789792,0.15040376759680374,0.2847581450191392,0.08129953522424574,-0.04496355523283083,-0.0807408937240853,0.09578597120306338,-0.37889530897586027,0.12292050556715527,-0.11399283606284502,0.19155151867088163,0.23258672943769482,0.013187032003673627,0.03442688268001324,0.05169763375731859,0.13810649913887568,0.12070208978950316,0.10339206021008399,0.05310407339297949,-0.03842335821168259,-0.018270491568252178,-0.21290823682712828,0.21372312131497787,0.11479268713474323,-0.13851429100032578,-0.22462648238705346,-0.10755663753544813,0.2485903591717913,0.23283344331457267,-0.21037317069832817,0.24384510609919471,-0.051472747623167635,0.0575936785912535,-0.14361020736742702,0.33364478183123397,0.5312487650528052,0.018558306366262982,-0.003465396413846564,0.08407752880732974,0.03176383150754737,-0.06496377213488602,0.03503519847979975,0.023412506329267516,-0.04621439768272232,0.03729489993695856,-0.014503724077216963,-0.020508060909041472,0.13888908132599403,0.13394224116974368,0.13849990913214608,0.09089192482565661,-0.006754031598977406,0.09246118529018366
f0018a,-0.011269769847552494,-0.2372634676648796,-0.10975493358360643,0.17490437318977647,0.006722539448536528,0.05007773442545301,-0.016881908331878994,-0.022279887951838318,0.01307526477576232,0.0745012681325612,0.21604320755736817,0.2193495863144143,0.21448543295447856,0.2219576104776314,-0.10880615028384742,-0.05352590374685629,0.21620234147787457,1.0,0.9997160971279352,0.9995237598707621,0.9865218310358264,0.999894485414834,0.2452235852564432,0.22545622547602914,0.018903045503039374,0.00672253944853653,0.02193490667674047,-0.013582216460114788,0.02994657697585626,-0.0739972967658359,-0.019958459457411773,0.0006114608050830516,-0.01475772309849034,0.0881570388680032,0.14485270261539543,0.017174336838861933,0.17008943616071936,0.012245566446397077,0.45497614159270394,0.44215558755840956,0.04580167541470867,-0.0022191325199957214,-0.0113250534280425,-0.014002384291999966,-0.07262559144223905,-0.002678810603546868,0.01620691648842447,-0.028789958404205642,-0.08484242419177353,-0.013331469529835337,0.14613369869030407,0.15910701338484223,-0.08091684884844394,0.10876940156819392,-0.042898118817285044,0.09361315097700176,-0.06043752271709619,0.03285317999933965,0.13231064558885497,0.14234965293648705,0.20239584102215172,0.27418697580338414,0.18359493302504398,-0.05945173560183677,0.16903658864956003,-0.21556836288380796,-0.045891153358449815,0.08993948555075244,0.046690192266535764,-0.10202518813231881,0.19950017128157624,0.09918705878847738,0.07960334900570601,0.10999171246893732,-0.09801238236862912,0.14128221913456004
f0019a,-0.00917250278461101,-0.23374131971927395,-0.10666162323447131,0.1717645070758281,0.004012298843504685,0.03970865774038744,-0.006041048221985527,-0.022810715360748014,0.010799378966253473,0.07431854766690943,0.21544876007599362,0.21717634725196325,0.2140634747819801,0.2221451672708863,-0.10895737971741057,-0.05664266618804437,0.21361538825610227,0.9997160971279352,1.0,0.999965694892684,0.9881863571115348,0.9996330848954889,0.24424994271765443,0.22467415982115677,0.007944491771054805,0.004012298843504687,0.019350752352336454,-0.013460714887001726,0.0376065507191318,-0.0757437029611214,-0.020367757460549283,-0.0014419725245550634,-0.013438448866900758,0.08526602578757873,0.14471446458828605,0.016777317190726667,0.16995040878239953,0.01185070975826059,0.45528922639299524,0.44265398674532536,0.04687091475985786,-0.003889847293034132,-0.011052532194537635,-0.01366643308987301,-0.06644228269145701,-0.005995428251195505,0.005853680773683573,-0.028877555072954832,-0.0785370794773156,-0.003023104462912357,0.14615286606916195,0.15929869578636877,-0.0700913427101174,0.1030100930680785,-0.036712486914559736,0.09300496394249089,-0.05968765739981388,0.03130483047117757,0.13098335217022497,0.14203174770030816,0.20148509361111475,0.27333584818764844,0.1829587975762896,-0.05929844595311582,0.16852812661619532,-0.2140881827530812,-0.04622707645245291,0.09060144161335375,0.045977802825901866,-0.10281006143025823,0.19956811485737444,0.09824889338727842,0.07826724372429364,0.10853334137631127,-0.09869927079670612,0.14069768579781913
f0020a,-0.00875085197264702,-0.23232314457759617,-0.10574762899755483,0.1705630014514196,0.0028187916461293798,0.035722908863697875,-0.0032482764441071075,-0.022810727328401257,0.010226353267633884,0.07428765740492577,0.21515629519582907,0.21626415577897767,0.21384955198839856,0.2222135871047465,-0.1090305281849836,-0.05773023609871935,0.21263509105187825,0.9995237598707621,0.999965694892684,1.0,0.988802290181436,0.999434086532463,0.24370721810609372,0.22421938436865224,0.004738863646325023,0.0028187916461293767,0.018444377058173818,-0.01347917771713272,0.03941880809164967,-0.07627188250003583,-0.020459689386474012,-0.0018622615795564968,-0.012720924689401792,0.08470474009544675,0.1445647864692278,0.01665205552921054,0.16985816509483112,0.011659866596327067,0.4553533430694761,0.44280040680453575,0.04703432355206543,-0.004418853299989561,-0.010918645750210879,-0.013526790442851832,-0.06412382736940092,-0.007394348788717522,0.0034003614170132813,-0.028868397278717945,-0.07602614765145323,-0.0005903536374023055,0.14609722367563355,0.15931368608113491,-0.0661010365627737,0.10071705871608241,-0.034050559842525856,0.09267287222477973,-0.05944952040403957,0.030804839907066082,0.13027744659325802,0.1419489301681619,0.20121398846834815,0.2730614182806748,0.18278522589911747,-0.05924810837920165,0.1683948318464741,-0.21364085174949504,-0.04634910664493921,0.0908329625889347,0.045775331742216194,-0.10303515371264708,0.19954457967472883,0.09787003833841768,0.07822848419765993,0.10844774674180739,-0.09844916131705209,0.14045598038227597
f0021a,-0.005167409044426063,-0.19395459721290656,-0.0871016696026528,0.12310311848288939,-0.015938575606057492,-0.019134163956315575,0.015074648555365503,-0.019941356948111055,0.003825523688068944,0.07368012313861078,0.19508675452796356,0.18858679697081734,0.1982066732477277,0.2250887887741464,-0.11252051867276003,-0.0636386070911511,0.18577692236931923,0.9865218310358264,0.9881863571115348,0.988802290181436,1.0,0.9862786684796858,0.21716902576412145,0.20175108639708814,-0.023357376193574374,-0.015938575606057496,0.011929090487244578,-0.0158044418994695,0.04376738482870165,-0.07129850304479915,-0.015316497755396213,-0.0008883216395009155,0.004938064316556657,0.08276291926420291,0.09253167824324623,0.014212120991012095,0.1577984495234249,0.004981962900852533,0.45100277013188267,0.440614296976458,0.047194211865266,-0.009696691880619385,-0.0053885188996885235,-0.006441392940277376,-0.028945594355636088,-0.0292605818339972,-0.011781485746031278,-0.04016214524625075,0.004992802324642624,0.01401457949343325,0.1267974704417667,0.1365863244390684,-0.013677995196049175,0.02515082613423353,0.008956482180806472,0.07684365000053743,-0.052128923999352254,0.026931929247236523,0.10147738602672063,0.13834413114819655,0.19445564586791805,0.2667599761092929,0.1779211804412549,-0.05999601491830784,0.16417936293562552,-0.20967112183727152,-0.04892873795353707,0.09733255937570083,0.042109619789148595,-0.09811253446694004,0.19406057870773766,0.08294239245572292,0.07325151582453658,0.10193340610780675,-0.0852917605998367,0.12193397620083858
f0022a,-0.009434903661161684,-0.23737512242740538,-0.10851895952440675,0.17520656384921388,0.006861124852661848,0.05056564988362733,-0.016409192789352472,-0.022962298687318434,0.011647651229882533,0.07396764660712846,0.21611296095107319,0.21952762544651017,0.21452566960411057,0.22214707923105434,-0.10854428093799004,-0.05350394630316812,0.21634708125846083,0.999894485414834,0.9996330848954889,0.999434086532463,0.9862786684796858,1.0,0.24527835958958105,0.22551071367119624,0.017454586330718853,0.006861124852661852,0.0218763611174031,-0.013190392214939062,0.031849255642596816,-0.07416245186683632,-0.020152603305296887,0.00036866755406070144,-0.01491010428032925,0.08637533118483054,0.1448350427957149,0.01721829210712705,0.16948554933549143,0.012262195862086944,0.45497082161559516,0.4421347585027422,0.04650142774232814,-0.0021975076887903503,-0.011365945322017078,-0.013995264448516362,-0.07259943825741355,-0.0025754708710566026,0.013670482009213546,-0.028916663812238595,-0.0847878515031764,-0.010770334420350382,0.14616519572924674,0.15909629950273463,-0.08077851222598802,0.108720731399257,-0.043723430015497375,0.0936863306446356,-0.06006040577841979,0.032662389074824986,0.13243942038317533,0.14093481774813582,0.20045577975283216,0.2718789121612771,0.18327106920449726,-0.05964208555465678,0.16899399584827715,-0.21434252791765082,-0.04607369382357018,0.09068490910146287,0.04590019884863458,-0.10462786952421192,0.1997259298800111,0.09852216001447214,0.0834217033306778,0.11394724445481429,-0.0946745875270359,0.1411576078978439
f0023a,-0.02618960105913276,-0.3881575978133726,-0.18657736656976784,0.2050827372896236,0.24358428654382333,0.12027398295356385,-0.01544506775898283,-0.051323162245558954,0.03750081925920404,0.17042381986441693,0.7249581634003166,0.7942842162301155,0.6714120047178177,0.03266142811459818,-0.020053332568310784,0.12838114767380873,0.7694266236346654,0.2452235852564432,0.24424994271765443,0.24370721810609372,0.21716902576412145,0.24527835958958105,1.0,0.97338153412768,0.036056763027371166,0.24358428654382333,0.04949873173206331,-0.032384410219137676,-0.0376356382932639,0.045455445353305146,-0.33161080630667916,-0.025516301324153758,-0.11103846015658492,0.08995271498449978,0.23425275425999206,0.011456417335658038,0.023316892922825443,0.052070615505937515,0.17286014991972196,0.15725019274661725,-0.026146763751308335,0.03362278220352744,-0.03283971275394952,-0.012321134906459804,-0.16572805252540038,0.161540235082868,0.01745858196928486,-0.10590350913028582,-0.19488511412460796,-0.011901787738404685,0.24127747190652432,0.25138080171010996,-0.13311259513342977,0.2059847349376622,-0.12235143372459086,0.0657447649535715,-0.08683531372040959,0.2860034323960415,0.5135722842905063,0.04692516606566571,-0.003961449260090398,0.07431756553455698,0.010648656281902041,-0.034910050553074334,0.017848170968594087,0.05342286604565095,-0.02825184271298662,0.005600697670470009,-0.005730262444602548,-0.007745232055092565,0.13750851726993055,0.1202884276126296,0.10848672247159291,0.05462251430731973,-0.01116748387533909,0.09801072068611147
f0024a,-0.024079603408232533,-0.36672807081028125,-0.17597784512762066,0.2803096936890608,0.2384248766208362,0.10762153148951642,-0.010166895137424161,-0.05125272105447511,0.035345568168854424,0.1521011237590989,0.7092991987691742,0.7769620836310144,0.6554723777833199,0.03611988761022952,-0.010616807702316194,0.14185992182141138,0.7520541333789792,0.22545622547602914,0.22467415982115677,0.22421938436865224,0.20175108639708814,0.22551071367119624,0.97338153412768,1.0,0.028419701980212913,0.23842487662083617,0.04942866121797592,-0.034210811959880974,-0.03513746668721695,0.05964400188088241,-0.3292526990945957,-0.026113400707646034,-0.10526607202444146,0.07687015253791919,0.20320968437535508,0.011283060244848939,0.006638918485857268,0.04742243063622251,0.15785735381588872,0.14342260019943162,-0.03254665013702857,0.03358347533502484,-0.029717212196943503,-0.00799435665464022,-0.15692791680579302,0.15813378493812677,0.011849554298181868,-0.10498202617512621,-0.17532894118227613,-0.006708037145495197,0.22113789587894955,0.2278884224636978,-0.1187604245244425,0.1862883645464561,-0.11266101788846819,0.05624504209486745,-0.08157118065766261,0.29251090469062585,0.5024527836543504,0.0021431146435070166,-0.04520409026276581,0.05557377922036897,-0.013671369034579758,-0.04899205420498897,-0.006575632910781247,0.05819624185158142,-0.028914634318746444,0.0027096582338338366,-0.01985405549586866,-0.01646475573670451,0.10762239112579869,0.09207073674275415,0.08112941235051634,0.027015279879954238,-0.01628880458190256,0.0677955032139499
f0025a,-0.27198381247964015,-0.19084633004293883,-0.3006978813763844,0.16292793257958318,0.14540404626101697,0.5433612660075888,-0.5766876397364896,0.08728077012167437,0.1072387716382919,0.02422200315923772,0.004801436845253879,0.11666159144130189,0.00328737454958113,-0.00842956113395657,-0.002553184559611954,0.17887047539254536,0.15040376759680374,0.018903045503039374,0.007944491771054805,0.004738863646325023,-0.023357376193574374,0.017454586330718853,0.036056763027371166,0.028419701980212913,1.0,0.14540404626101697,0.1912337896268099,-0.021789149026753173,-0.3549487274984074,0.12365830638866677,0.02214514706029267,0.14891008879664056,-0.07132735582525636,0.34826984610522815,0.012297614734391654,0.039459923045973025,0.01166737136132324,0.008737822811543868,-0.002307016417843061,-0.007046421186607254,-0.14369830991513055,0.023389322542894178,-0.006766267991297198,-0.02538556317447904,-0.3781325836492173,0.19209309384335285,0.6619397450391225,-0.03621805837307824,-0.33877081545795995,-0.6620384789427528,0.006133012000671385,-0.00628661304768956,-0.6217452863483538,0.3536165149009853,-0.2555784197677397,0.03133608102798048,-0.10720948999560061,0.09030652925536954,0.0421392304360257,0.0014680775285959662,0.0041749292193632515,-0.0013271201298755827,0.006839542454731713,0.008742107098256372,0.004583747187395403,-0.007223875818400385,0.015956689757488415,-0.018404955900230394,0.0030044836342725356,-0.022212418739570673,0.007541846831757618,0.01744679894437782,0.004618086554705897,0.01831722709544178,-0.030825969689263266,0.04078158734377976
f0026a,-0.032838134222932525,-0.438261771705929,-0.220176799479148,0.026247248530374027,1.0,0.3370660694644568,-0.08892622820499121,-0.04632423604884944,0.0633305937390216,-0.00859627989272734,-0.04654113156494442,0.30029830828746795,-0.05978222828595695,-0.010026944757116022,-0.020580389798037585,0.38212059994166864,0.2847581450191392,0.00672253944853653,0.004012298843504687,0.0028187916461293767,-0.015938575606057496,0.006861124852661852,0.24358428654382333,0.23842487662083617,0.14540404626101697,1.0,0.15790879658312082,-0.011224383396823119,-0.051782985810378955,0.34711743938856526,-0.1064028053944416,-0.04600973515960144,-0.40797730781428404,0.12094154720972577,-0.044231599038174925,0.01578875536067676,0.09364541132405675,0.07547329245626017,0.00034168419616226306,-0.016287793291574194,-0.03179577534737297,0.04682362818285525,-0.018841158766386677,-0.034783462460169466,-0.24813453098589583,0.6952041887083327,0.07568187573396196,-0.1805553908380391,-0.3201065839760741,-0.0709044144029093,-0.03813997936112033,-0.03523455706843959,-0.3239523570310272,0.32810181550274264,-0.2575406402699634,0.0591032396477782,-0.08261647060300023,0.22641277017786396,0.2808839964123447,-0.006293853578860711,-0.005062428487240176,0.004195679085855189,-0.0060078512905727185,-0.0034762392582781,-0.008659454187039662,0.0018852684956773627,0.008827733225184526,-0.009141754457193924,-0.0019546933292163143,-0.033350926360116905,0.018145398081221117,-0.003336731474044696,-0.002814138399753733,0.001599857307901878,-0.03755767316492025,0.027890022317585993
f0027a,-0.026100593606179282,-0.19405616451613694,-0.10694897239737239,0.02173224031357574,0.15790879658312082,0.25685230310182866,-0.11767187021874474,0.003636680779717712,0.08078481361413865,0.014090862820406634,0.013950405123135692,0.079489665117763,0.01601051104395094,0.0025072606840665923,-0.008224269272561,0.21134054772205366,0.08129953522424574,0.02193490667674047,0.019350752352336454,0.018444377058173818,0.011929090487244578,0.0218763611174031,0.04949873173206331,0.04942866121797592,0.1912337896268099,0.15790879658312082,1.0,-0.007332042507725485,-0.09749734346090062,0.24329359874653522,-0.0044845195839056705,0.002125316387144373,-0.07143576117603616,0.22474254367275165,-0.03951619000761432,0.017169137913453657,0.014045315053729406,-0.017943631713927554,0.005956172748277533,0.003568898531857745,-0.02782580928728489,0.012776065048634141,0.0032496329678135924,-0.009490174917876997,-0.1386760944638624,0.23879429682363626,0.12376167716803223,-0.10804397169855963,-0.11686440900725553,-0.12271891503696779,-0.039113765834155,0.010983515917264727,-0.28034628117868243,0.14005883638450736,-0.13806884893040233,0.03934415879780773,-0.022893295266096143,0.18523621733424997,0.05416572363334922,0.0023314405657160133,-0.00040633963341077714,0.011026941693964844,-0.005248756495232249,-0.00022983108137555934,-0.0054091748585901045,0.0044022995791200776,0.009025215111619665,-0.013134390375538844,0.006600336034439769,-0.019661894794879453,0.014719317946851076,-0.0010504115654775704,0.007516109427409309,0.004801134995933409,-0.015599641810937237,0.02799332888518094
f0028a,0.1410160973367312,0.0574519778241778,0.13149256096624592,0.006839163385346979,-0.011224383396823119,0.013080012833363871,-0.010017921629314168,0.09258408859008538,-0.06328236373003429,-0.009450059138857662,-0.035212422015480374,-0.038694895662103115,-0.037851444419538485,-0.016312428466402264,0.0018645277036167718,-0.018792264235869945,-0.04496355523283083,-0.013582216460114788,-0.013460714887001726,-0.01347917771713272,-0.0158044418994695,-0.013190392214939062,-0.032384410219137676,-0.034210811959880974,-0.021789149026753173,-0.011224383396823119,-0.007332042507725485,1.0,0.029275062084945635,-0.0182207282523349,0.010712958874235203,-0.11928948281097443,-0.04834415695145478,-0.11993814424294019,0.00818851542776231,-0.10906926339485086,0.014066945416034843,-0.002858230276382416,-0.007346064927087035,-0.006808761980834997,-0.09075726835085429,0.0016133300001411402,0.0005643343935014406,0.0014013441234610954,0.03366751347686717,-0.029021404045972303,-0.03288871986413796,0.04884365249452999,-0.0040978318145350875,0.030618438799525555,-0.009622912018484895,-0.016763037414983962,0.009762619509629995,0.0012837389964371366,-0.11963645652067391,0.08603953484587397,0.025918657829317363,-0.045853731939614256,-0.03179464726131844,0.00846665676413762,0.008169645736174598,-0.008782217122740988,0.00011868132612141706,0.017413886679021832,0.000978319747240768,0.005114259439623782,0.003283866658881623,-0.004201677918513848,0.001970028775355323,0.0061337024163220745,0.0015374683456960202,0.003268475230476283,-0.0006494367241435386,0.0050609828120488165,0.00444603014232095,0.012317822678948582
