date,ls_ret_gross,ls_ret_net,cum_gross,cum_net
2020-02-06,0.006600121244849244,0.006600121244849244,0.006600121244849211,0.006600121244849211
2020-02-07,0.004273223779095586,0.004123223779095586,0.01090154881899319,0.010750558800806553
2020-02-10,0.002940480386445188,0.002840480386445188,0.013874084995922464,0.013621575938668862
2020-02-11,0.011662812730828958,0.011612812730828958,0.02569870858187051,0.02539257347997248
2020-02-12,-0.00594424186846339,-0.00599424186846339,0.01960170737388922,0.01924612238440737
2020-02-13,0.013665351830586581,0.013565351830586582,0.0335349234322202,0.03307255463651293
2020-02-14,0.02562403650380457,0.02557403650380457,0.06001826003820421,0.059492389859865824
2020-02-17,-0.006486486620184251,-0.006636486620184251,0.053142465777315406,0.05246108279037376
2020-02-18,-0.004514736740909098,-0.004714736740909098,0.048387804793659006,0.04749900585496514
2020-02-19,0.018892966454023497,0.018742966454023496,0.06819496042043305,0.0671322445823277
2020-02-20,0.007100908111307686,0.007000908111307685,0.07578011467934043,0.0746031393692621
2020-02-21,0.005971783097680339,0.005871783097680339,0.08220444018500328,0.0809129759197249
2020-02-24,-0.013332326533020689,-0.013532326533020689,0.06777613721297193,0.06628570857579996
2020-02-25,-0.006513143072712613,-0.006663143072712613,0.060821558461675584,0.05918089434317064
2020-02-26,0.008891240619372326,0.008741240619372325,0.07025357819217604,0.06843944940006619
2020-02-27,-0.03327901004699477,-0.03337901004699477,0.034636598610686464,0.03277599828393596
2020-02-28,0.0428033746196354,0.0426533746196354,0.07892253653620518,0.07682737983690857
2020-03-02,0.0033705491847019985,0.0032705491847019987,0.08255909801208383,0.08034919674609897
2020-03-03,0.003529894194803973,0.0033298941948039728,0.08638041708768873,0.08394664526470486
2020-03-04,0.026271432826236674,0.026171432826236674,0.11492118723894684,0.11231508207847463
2020-03-05,-0.01515429355278572,-0.015504293552785719,0.09802534427930754,0.09506942252273909
2020-03-06,-0.036319420101861594,-0.03651942010186159,0.058145700517936216,0.05507812224092823
2020-03-09,0.02065662760150569,0.02050662760150569,0.08000342220166967,0.07671421638421894
2020-03-10,-0.011563582529132543,-0.011713582529132543,0.0675147134972951,0.06410203555031213
2020-03-11,-0.013786995499680094,-0.013886995499680093,0.0527968929464655,0.0493248553714245
2020-03-12,-0.004002585350800098,-0.004152585350800098,0.048582983525390144,0.04496744434877864
2020-03-13,-0.04087480219338447,-0.04107480219338447,0.005722361490440919,0.002045613273626179
2020-03-16,-0.0020303353816131186,-0.0021803353816131185,0.003680407795827456,-0.00013918223098452476
2020-03-17,-0.019907577851013714,-0.020007577851013713,-0.01630043805990522,-0.020143975382676316
2020-03-18,-0.010244216676588485,-0.010394216676588486,-0.026377669517084756,-0.030328811214409335
2020-03-19,0.01207216122165436,0.01182216122165436,-0.014623943774492165,-0.01886520208859299
2020-03-20,-0.03227842295439942,-0.03232842295439942,-0.046430328886477135,-0.050583742810752175
2020-03-23,0.02428756073998032,0.02413756073998032,-0.02327044757950436,-0.027667150235321958
2020-03-24,0.022833413979449508,0.022583413979449508,-0.0009683773631247172,-0.005708554963268497
2020-03-25,-0.009638884464406439,-0.00978888446440644,-0.010597927750010006,-0.015441559042680741
2020-03-26,0.0052743948838578246,0.005174394883857824,-0.005379430522056361,-0.010347064882932133
2020-03-27,-0.0006597146936521192,-0.0007597146936521191,-0.006035596326349646,-0.011098918759356535
2020-03-30,-0.0006728410560472798,-0.0007728410560472797,-0.006704376385390787,-0.01186318211530879
2020-03-31,0.001782113567218535,0.001632113567218535,-0.004934210778288484,-0.010250430608571004
2020-04-01,0.016842711259488396,0.016692711259488395,0.01182539499376789,0.006271173172482936
2020-04-02,-0.011607872869512642,-0.011707872869512642,8.025444253578762e-05,-0.00551012179527588
2020-04-03,0.01986473819401785,0.01981473819401785,0.01994658687004347,0.014195434777951599
2020-04-07,-0.0010550372744659864,-0.0011550372744659864,0.01887050520293121,0.013024001247189831
2020-04-08,0.0024304528120336457,0.0022804528120336457,0.02134682188739978,0.015334154679491618
2020-04-09,-0.010306840493217822,-0.010406840493217821,0.010819963105951347,0.004767734084426101
2020-04-10,-0.005493635671068609,-0.005593635671068609,0.005266886499604162,-0.000852570554087384
2020-04-13,0.017885717914583522,0.017685717914583524,0.023246806460407665,0.016818069038174288
2020-04-14,-0.0024918341033306813,-0.0026918341033306814,0.020697045171945483,0.014080963483054543
2020-04-15,0.004767833885312605,0.004667833885312605,0.025563559130554747,0.01881452496685121
2020-04-16,0.014404911246048202,0.014354911246048202,0.04033671117701165,0.033439517048935
2020-04-17,0.007267566458936142,0.007117566458936142,0.04789742736516156,0.04079509149282168
2020-04-20,-0.008092882563319992,-0.008242882563319993,0.03941691654709012,0.03221593978116655
2020-04-21,0.0057313551112573805,0.00563135511125738,0.045374184004469686,0.03802871428957455
2020-04-22,-0.004758262870678459,-0.004808262870678459,0.040400018838755436,0.03303759936395778
2020-04-23,-0.012898783997575497,-0.013048783997575497,0.02698012372468095,0.019557714868483567
2020-04-24,8.521241815446778e-05,-1.4787581845532197e-05,0.027067635184420125,0.019542638075328744
2020-04-27,0.002275482498508785,0.0021754824985087853,0.02940470961306696,0.02176063524094496
2020-04-28,0.001494518808258949,0.001294518808258949,0.03094317431289406,0.023083323600803007
2020-04-29,0.018725624003133007,0.018675624003133006,0.050248228563673836,0.042190043076247186
2020-04-30,0.012510025157896043,0.012410025157896043,0.06338686032504115,0.05512364773013223
2020-05-06,-0.006046859871162375,-0.006196859871162375,0.05695670899182037,0.04858519433839903
2020-05-07,0.00863828042391263,0.008538280423912631,0.06608699744002755,0.057538308776023284
2020-05-08,-0.0011939145030139043,-0.0012939145030139044,0.06481418071230949,0.05616994462080527
2020-05-11,-0.0027285620969540237,-0.002778562096954024,0.06190876909851872,0.05323531084473987
2020-05-12,-0.0006349292255314554,-0.0007349292255314553,0.06123453218617003,0.052461257433438435
2020-05-13,-0.008693789881465514,-0.008743789881465514,0.0520083821483881,0.043258757340057574
2020-05-14,-0.0008391293150965928,-0.0009391293150965927,0.051125611075200084,0.04227900245780836
2020-05-15,-0.008153028029363536,-0.008253028029363535,0.04255575450572202,0.03367704463610699
2020-05-18,0.007583725649167,0.007533725649167,0.0504622113218538,0.04146448390023716
2020-05-19,-0.011869866395213768,-0.012169866395213768,0.03799336522024244,0.028790000275811023
2020-05-20,-0.014106838912511622,-0.014256838912511623,0.023350560024824718,0.01412270696707596
2020-05-21,-0.018217582036768338,-0.01836758203676834,0.004707587245199596,-0.00450427504849138
2020-05-22,-0.0015478997878152878,-0.0016978997878152877,0.00315240058408639,-0.006194527028657637
2020-05-25,0.0161082199372345,0.015958219937234498,0.01931140008325949,0.009664839283846538
2020-05-26,-0.008591365309064857,-0.008741365309064858,0.010554123481449906,0.0008389900839480546
2020-05-27,0.002100818336202037,0.002050818336202037,0.012677114113784471,0.0028915290363982216
2020-05-28,0.0004687563147489582,0.0003687563147489582,0.01315181290582701,0.003261351620738706
2020-05-29,0.0272035324056484,0.0271035324056484,0.040713121080051984,0.03045327817572585
2020-06-01,0.0036696006856623,0.0035696006856623,0.04453212266274509,0.03413158490404489
